scientific_name,regional_pool_count,city_count,pc1,pc2,pc3,pc4,trophic_niche,foraging_niche,is_noctural,iucn_red_list_2020,realm,cluster,cluster_half,cluster_double
Chloropsis hardwickii,1,1,-0.44762117388061,-0.29736883296515,0.0350051355287508,-0.233716907803902,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Chloropsis cyanopogon,2,0,-0.915630303357291,-0.180511696757918,-0.06302208042541,-0.152484023221624,Omnivore,"NA",FALSE,NT,Indo_Malay,1,1,1
Chloropsis aurifrons,8,1,-0.475012180649802,-0.19714760385670899,0.132211886750715,-0.29887573543677,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Dicaeum trigonostigma,3,1,-2.67284893429343,-0.213629957132942,0.322990522776215,0.422551597303625,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Dicaeum concolor,4,0,-2.99322055225733,-0.111697978196883,0.340292138955843,0.350650034437066,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Dicaeum ignipectus,9,3,-3.15202538297083,0.12247790585625,0.260397674521831,0.292575172285558,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Dicaeum australe,1,1,-2.43334148421617,-0.0209109511635743,0.122621630051629,0.403092577140758,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Dicaeum sanguinolentum,1,1,-2.79732838411192,0.159129884025499,0.434377982527177,0.221350318097473,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Dicaeum cruentatum,9,7,-2.96220185001541,-0.164521648916006,0.184243727954936,0.349639913782174,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Dicaeum minullum,7,2,-2.99322055225733,-0.111697978196883,0.340292138955843,0.350650034437066,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Dicaeum trochileum,1,1,-2.62019810801829,0.0608268815994689,0.324439698565646,0.184659131431868,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Struthio camelus,3,0,9.09314505470054,1.53518413953081,0.999022583708994,0.453418064592678,Omnivore,"NA",FALSE,LC,Afrotropic,34,2,115
Tricholaema leucomelas,2,2,-0.321349599761089,-0.520002522106616,-0.222351327775448,0.776499451998486,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Trachyphonus darnaudii,1,0,-0.286529193126224,-0.226768211755753,-0.198962780867578,0.191456751301034,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Trachyphonus vaillantii,3,2,0.68548094499529,-0.299052315918389,-0.33344631056372,0.285432969502323,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Trachyphonus erythrocephalus,1,0,0.603771596618265,-0.430507841651049,-0.209366847431192,0.0739191545339355,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Caligavis chrysops,2,2,-1.48383676843409,0.308845113936138,0.0387396657039742,-0.45193069386715,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Phylidonyris pyrrhopterus,2,0,-1.53944054588314,0.210924455712358,0.244481261052798,-0.600317514990717,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Philemon citreogularis,1,0,0.565639271515033,-0.134824066267616,-0.0860102148223968,-0.495123081322737,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Lichenostomus melanops,2,0,-0.810485082100302,0.37513531571421,0.128827760424255,-0.329460003884208,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Manorina melanocephala,2,2,0.359714874148463,0.400647034618891,-0.200061029557606,-0.52851227778004,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Meliphaga lewinii,2,1,-0.536303926813386,0.232369529720661,0.0781800781270053,-0.471652621985492,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Anthochaera phrygia,1,0,-0.362441377664012,0.425744315732118,-0.0907446903914832,-0.459766332105428,Omnivore,"NA",FALSE,CR,Australian,1,1,1
Philemon corniculatus,2,1,1.19824798753134,-0.0657946996136559,-0.11513423908994,-0.497726849304664,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Ptilotula penicillata,2,2,-1.36161531131697,0.423855789775148,-0.00537410546225769,-0.453164452468229,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Entomyzon cyanotis,2,1,1.1301238678579,0.151046134782918,-0.0741581876899716,-0.495806659332172,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Acanthagenys rufogularis,1,1,-0.0446971231773486,0.247753693774053,-0.0553858840316268,-0.539363151307202,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Melithreptus brevirostris,2,2,-1.84369564530015,0.195881250867016,-0.0926436656861748,-0.141205520032995,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Sarothrura insularis,1,0,-1.46243797501026,0.931545854680415,0.371565855657811,0.0281826012537768,Omnivore,"NA",FALSE,LC,Madagascar,1,1,1
Sarothrura affinis,1,0,-1.55262088382177,0.842694471031442,0.499566616886633,0.14585055382176,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Lophornis magnificus,1,0,-4.23127930372598,-0.843213625210569,0.817821716782389,-0.16190028005205,Omnivore,"NA",FALSE,LC,Neotropic,3,3,3
Bucorvus abyssinicus,1,0,7.02766127447537,-1.41364748372738,0.0657681425937491,-0.52592720562154,Omnivore,"NA",FALSE,VU,Afrotropic,44,28,165
Oriolus larvatus,5,2,0.633511192452388,-0.319498809995772,-0.099021845663787,-0.196474732512289,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Oriolus oriolus,17,5,0.795930993731748,-0.296742797114146,-0.107579246119285,-0.0950661091010603,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Oriolus kundoo,22,17,0.795930993731748,-0.296742797114146,-0.107579246119285,-0.0950661091010603,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Oriolus traillii,4,1,0.913145546968096,-0.406122105309096,-0.221818233434314,-0.344489463113152,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Oriolus sagittatus,2,2,1.07896913506048,-0.303595745931668,-0.134484445388515,-0.161556344530795,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Columbina passerina,18,8,-1.0681779621799,0.554550030571839,0.318710169977082,-0.219828775589257,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Leucosarcia melanoleuca,1,1,2.06851874453916,1.12777741408543,0.516906430886153,-0.517418566737387,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Zenaida aurita,2,1,0.731221992996128,1.08484239621875,0.343836884254733,-0.423447218680047,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Patagioenas picazuro,4,4,1.86087982505785,0.703496665378801,0.106143964425587,-0.426457070152988,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Geotrygon montana,9,1,0.604601163204404,0.954010077567139,0.41802769985854,-0.207021584650307,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Macropygia phasianella,1,1,1.32565971240553,1.12746993798194,0.0313966584167796,-0.652190060003871,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Zentrygon albifacies,1,0,1.29023425097365,1.01534195806418,0.722929540124441,-0.199084462237044,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Chalcophaps indica,15,5,0.616784967606776,0.827949078883272,0.541660832024901,-0.433588145165663,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Streptopelia lugens,2,2,0.76215613935909,0.942245408639548,0.279698123019254,-0.525089048520127,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Zentrygon frenata,2,0,1.70688549264588,1.02217070119019,0.514655896576513,-0.282461100499565,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Columba oenas,17,8,1.88353084988992,0.761814008732176,-0.0773975964668926,-0.0780800655395523,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Columba leucomela,1,1,2.14881113809063,0.884654101473568,0.270747131981932,-0.451618534583559,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Macropygia ruficeps,1,0,0.0539209499469864,1.06236929628427,-0.0640119378040668,-0.681260921703812,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Ocyphaps lophotes,2,2,1.06198680916605,1.12059704116979,0.19292805104683,-0.33911236894248,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Chalcophaps longirostris,1,0,0.616784967606776,0.827949078883272,0.541660832024901,-0.433588145165663,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Columba palumbus,20,16,2.50036263319148,0.756620128029996,-0.103405855056453,-0.0339568301039783,Omnivore,"NA",FALSE,LC,Palearctic,4,4,4
Patagioenas corensis,1,0,1.55829426387793,0.944286506149772,0.162527304788375,-0.207994078579488,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Patagioenas inornata,2,0,1.87722201061836,0.904027283716592,0.391113486597703,-0.432166330804472,Omnivore,"NA",FALSE,NT,Neotropic,1,1,1
Streptopelia orientalis,35,15,1.13465323133375,1.29089409472745,0.353402643194076,-0.566906011334262,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Streptopelia decaocto,51,42,0.858505002494618,0.930692167061678,0.110576164414088,-0.556468299178066,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Macropygia unchall,4,0,0.971496471260145,1.00316311422988,0.0781288760944893,-0.697058089517939,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Ploceus xanthopterus,2,1,-0.959158565126271,-0.29120030993448,-0.0632213638608159,0.463521368422594,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Ploceus aurantius,1,0,-1.05612240337641,-0.1539067698358,0.0393366697514408,0.376735084938925,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Foudia omissa,1,0,-1.09510815523997,-0.277127937504224,-0.266639963843597,0.495311855886215,Omnivore,"NA",FALSE,LC,Madagascar,1,1,1
Euplectes ardens,3,1,-0.939924058386574,0.0184443278877857,-0.876212500711626,-0.00266465795521137,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Plocepasser mahali,2,1,-0.175257500497193,0.0546570683174627,-0.18416003616611,0.310492734166541,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Ploceus capensis,3,1,-0.054618453075,-0.315519152910899,0.0665076902549538,0.301023332544534,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Ploceus xanthops,3,1,-0.0755775021619216,-0.236995845848513,-0.206125954141634,0.346566605115815,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Amblyospiza albifrons,6,3,0.180344259369836,-0.52376231820521,-0.539544445605143,0.678769998090942,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Pseudonigrita arnaudi,1,0,-1.2992568477992,-0.0448016676610904,0.0281889683619576,0.623370541378776,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Ploceus velatus,3,2,-0.628701322234409,-0.105846893862651,-0.110233498127307,0.494257591143772,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Ploceus weynsi,1,0,-0.64616435378007,-0.3024813844889,-0.0303307205552934,0.343881078891588,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Euplectes hartlaubi,1,0,0.0104976354200432,-0.0588039797271924,-0.804230716973519,-0.0260963725011822,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Bubalornis albirostris,1,0,0.71355677454473,-0.301092941663907,-0.523670971676975,0.281213172538424,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Ailuroedus crassirostris,1,0,2.13513585827477,-0.00126873463636862,-0.241081942369886,0.183393956223731,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Ptilonorhynchus violaceus,2,2,2.08982653809851,0.128449729292792,-0.063641148427228,0.101947423844751,Omnivore,"NA",FALSE,LC,Australian,1,1,1
Pachyramphus marginatus,2,0,-1.20815670028508,-0.211105197996305,-0.205342588454269,0.419269788036888,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Pachyramphus albogriseus,2,0,-1.1811629556535,-0.252569082225034,-0.315795779923366,0.354317589197195,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Pachyramphus aglaiae,3,2,-0.564925561550795,-0.138966271756877,-0.30551492242059203,0.263953525194812,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Schiffornis virescens,4,1,-0.987973400982504,0.32841748175658,-0.066438325868838,-0.00286751956158662,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Pachyramphus major,2,0,-0.765629258971177,-0.184686913757191,-0.328949850692733,0.337050575164651,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Pachyramphus homochrous,1,1,-0.186173748572373,-0.273936501898466,-0.319076284796103,0.246702771008415,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Pachyramphus minor,1,0,-0.202677284068624,-0.322468275257154,-0.28363080088907,0.375372751269017,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Turdus simillimus,7,0,0.981702674717165,0.238839683594523,-0.0624809274651998,-0.290577549518966,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Turdus reevei,1,0,0.271658666432435,0.298580033601815,0.00140580707675399,-0.283544285093165,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Geokichla citrina,16,8,0.104449993878264,0.147824182314677,0.111781111891006,-0.13229844757027,Omnivore,"NA",FALSE,LC,Indo_Malay,1,1,1
Turdus merula,28,26,0.981702674717165,0.238839683594523,-0.0624809274651998,-0.290577549518966,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Turdus mandarinus,12,10,0.981702674717165,0.238839683594523,-0.0624809274651998,-0.290577549518966,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Sialia mexicana,8,4,-0.968642012934231,0.394065576837054,-0.00734092230148134,-0.223407685503577,Omnivore,"NA",FALSE,LC,Nearctic,1,1,1
Turdus smithi,1,1,0.47510666995815,0.121553606039628,-0.0270152408968466,-0.217902508162849,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Turdus viscivorus,22,8,1.030839698533,0.363364525530826,-0.0488342978319752,-0.219097452677919,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Turdus pelios,3,2,0.375413742144046,0.219081440553614,-0.0502304149550842,-0.173703648777468,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Geokichla piaggiae,1,0,0.0653279646458715,0.214455427820336,-0.00553931151989228,-0.169379435421806,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Turdus obsoletus,1,0,0.43879919035955,0.237268435657346,0.0370685290053556,-0.106581201273,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Turdus grayi,2,2,0.590669940735212,0.242885507038047,-0.0570357303954464,-0.228274609611224,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Turdus torquatus,11,0,0.903628708165699,0.338265429179817,0.0538870031264663,-0.22847079421403,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Turdus abyssinicus,2,2,0.47510666995815,0.121553606039628,-0.0270152408968466,-0.217902508162849,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Turdus olivater,1,0,0.679460018632211,0.170507865441024,0.0224874977051534,-0.1410099455416,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Turdus olivaceus,2,2,0.47510666995815,0.121553606039628,-0.0270152408968466,-0.217902508162849,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Turdus rufitorques,1,1,0.557268633725605,0.16872664442842,0.0615005963233289,-0.381878774013846,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Turdus plebejus,1,0,0.757375470767675,0.197968718205024,0.0871664837263133,-0.314677878471735,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Turdus maculirostris,1,1,0.409209295397633,0.256449978857773,-0.037931238660217,-0.239829726269953,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Turdus ignobilis,4,3,0.345334038215118,0.238457904644618,-0.0609571669810478,-0.177494607543944,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Myadestes townsendi,7,3,-0.506190102920246,0.448642579298523,-0.428035633227892,-0.325527979198132,Omnivore,"NA",FALSE,LC,Nearctic,1,1,1
Turdus feae,2,0,0.349006708100943,0.342859547715782,0.0727021400918117,-0.258351455925829,Omnivore,"NA",FALSE,VU,Palearctic,1,1,1
Turdus plumbeus,2,1,0.711532170343078,-0.0225977723094452,0.0835242162623714,-0.422368834871966,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Ixoreus naevius,5,4,0.488955645566829,0.172811286981435,0.183634785785507,-0.198468804882904,Omnivore,"NA",FALSE,LC,Nearctic,1,1,1
Otocichla mupinensis,3,1,0.306756246641113,0.332729091291618,-0.0293470495185162,-0.222234764862641,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Gymnoris pyrgita,1,0,-0.79095850172743,-0.0749841225147478,-0.474758817918564,0.453554105473711,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Gymnoris superciliaris,1,0,-0.852153328188547,0.0168961752060607,-0.295363830357073,0.224756147599483,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Myiodynastes luteiventris,4,1,0.262119009841073,-0.549825991181997,-0.34082047364311,0.183687023302274,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Pitangus sulphuratus,16,15,0.664967969082052,-0.566430764764512,-0.271741358641215,0.21585732780073,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Tyrannus dominicensis,5,4,0.446526898769243,-0.836425603563155,-0.396108535523196,0.111892261094567,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Elaenia chiriquensis,7,2,-1.54396873096605,0.152118594112787,-0.284503661875251,0.0267676309301365,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Agriornis montanus,2,0,0.549884507615692,-0.0996051420756889,0.0716751902095321,-0.419665750118946,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Emberiza chrysophrys,3,0,-1.21856923146329,0.0206194962942132,-0.378256122213757,0.298874081811202,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Emberiza melanocephala,12,0,-0.592646906258598,-0.00592567864437352,-0.322876993316061,0.131707203572442,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Emberiza cia,8,1,-1.11671452473229,0.315137899804008,-0.196112984073197,-0.00687421226753754,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Emberiza leucocephalos,2,0,-0.760331279729813,0.240385938545377,-0.304289190033741,0.0160043197632943,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Emberiza elegans,10,2,-1.44966003945971,0.292275052610239,-0.215237970758716,0.1068498450565,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Emberiza flaviventris,3,0,-1.21574196719235,0.040410725329470903,-0.3360378282761,0.0263049954930945,Omnivore,"NA",FALSE,LC,Afrotropic,1,1,1
Emberiza hortulana,6,1,-1.08325301530995,0.0284079302627111,-0.290681099886239,0.0407716083614259,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Emberiza calandra,18,4,-0.156807685028427,0.282186725330053,-0.205412221567276,0.390240832605588,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Emberiza schoeniclus,28,11,-1.38514183627626,0.430528545805889,-0.345764088945197,0.0822241837467208,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Emberiza aureola,8,0,-1.2335300392327,0.115472590614057,-0.183282702401908,0.278509466066733,Omnivore,"NA",FALSE,CR,Palearctic,1,1,1
Emberiza bruniceps,11,1,-0.794795428239171,0.00621474109329204,-0.334706003096954,0.178592537050738,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Emberiza variabilis,3,1,-0.792575151006115,-0.0513666706785946,-0.340443712880822,0.226733310298691,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Emberiza pallasi,5,1,-1.66613599914115,0.247871778385771,-0.270717353157198,0.0110873888382736,Omnivore,"NA",FALSE,LC,Palearctic,1,1,1
Cacicus cela,6,3,1.22591613595732,-0.586028101980427,-0.276192107634912,0.0262270194244672,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Icterus cucullatus,9,9,-0.70371986577577506,-0.223351668802078,-0.15792629753244,-0.344657017804961,Omnivore,"NA",FALSE,LC,Nearctic,1,1,1
Icterus chrysater,5,2,0.277105265364269,-0.223492092639188,-0.184485807382908,-0.008921491474816,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Icterus dominicensis,2,0,-0.221363533969635,-0.268221236130455,-0.0910833723089816,-0.205166629092713,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Quiscalus niger,2,1,0.922929124284106,-0.34749563189705,-0.0798624042290831,-0.351001859996217,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Icterus gularis,1,0,0.628959614732584,-0.374560129639602,-0.34546242891768,-0.0466839612369774,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Quiscalus quiscula,12,12,1.22937969595781,-0.285580830338581,-0.0818140371183414,-0.0924512511390024,Omnivore,"NA",FALSE,NT,Nearctic,1,1,1
Quiscalus lugubris,4,3,0.484634000303077,-0.226554431880343,-0.011109372474179,-0.112522915870486,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Agelasticus cyanopus,2,2,-0.0969834636510478,-0.359552893856632,-0.11737682353184101,-0.0688663330217462,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Leistes bellicosus,2,2,0.504774622866884,-0.303675890268867,0.00750723863879471,0.0949489246900404,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Agelaioides fringillarius,1,0,-0.117049749816882,0.00874252830521878,-0.150967027460324,0.266960320623271,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Icterus jamacaii,3,0,0.57479365710074,-0.175173696366251,-0.0762375269050836,-0.0643996577205811,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Euphagus carolinus,10,9,0.327335718856654,0.0266153961309248,-0.0239016512536035,-0.222663135932887,Omnivore,"NA",FALSE,VU,Nearctic,1,1,1
Icterus croconotus,1,0,4.70805021215548e-4,-0.26060834677732,-0.166069792341812,-0.213027823354523,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Gnorimopsar chopi,7,1,0.631428031069013,-0.125424037426079,-0.166221562997641,-0.00445969092617465,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Icterus graceannae,1,1,-0.0544421305806196,-0.213945574911342,-0.176060425584039,-0.0372934415383397,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Cacicus chrysopterus,2,1,-0.0728158188032106,-0.292475837276127,-0.189626376536297,-0.178048854606965,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Quiscalus major,2,2,1.82573574499389,-0.299716439404326,-0.017126528622432,-0.398011564400508,Omnivore,"NA",FALSE,LC,Nearctic,1,1,1
Icterus nigrogularis,2,2,-0.0476033300913312,-0.314360572975414,-0.0968314120030389,-0.0407187035966413,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Quiscalus mexicanus,14,14,2.09391515523165,-0.361156621316211,-0.275026592515139,-0.46576998184105,Omnivore,"NA",FALSE,LC,Nearctic,1,1,1
Psarocolius decumanus,6,3,2.44832171933501,-0.629957102787043,-0.186409910571978,-0.161986313976783,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Icterus graduacauda,1,0,-0.068733942968009,-0.130897167845486,-0.158981812718647,-0.0469744085982039,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Molothrus oryzivorus,7,0,1.90668019195651,-0.0951041251302335,-0.0944507298042458,-0.066720154702234,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Icterus maculialatus,1,1,-0.176138723270438,-0.089500032132609,-0.126193542752118,-0.30701295571349,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Euphagus cyanocephalus,14,10,0.480082880035531,0.0409548461378792,-0.202571886377719,-0.134989568903485,Omnivore,"NA",FALSE,LC,Nearctic,1,1,1
Dives warczewiczi,2,2,0.989213466686986,-0.314760763374484,-0.283234856629276,-0.232084922194414,Omnivore,"NA",FALSE,LC,Neotropic,1,1,1
Hypopyrrhus pyrohypogaster,1,0,2.06110783814114,0.0740352855117637,-0.082961761002344,0.0554467655941134,Omnivore,"NA",FALSE,VU,Neotropic,1,1,1
