jetz_scientific_name,city_count,region_count,presence_ratio,birdlife_v3_family_name,birdlife_v3_family_name_english
Pteruthius_xanthochlorus,0,2,0.0,Timaliidae,Babblers and parrotbills
Sylvia_melanocephala,10,13,0.769,Sylviidae,Old World warblers
Alcippe_cinereiceps,0,2,0.0,Timaliidae,Babblers and parrotbills
Alcippe_ruficapilla,1,2,0.5,Timaliidae,Babblers and parrotbills
Stachyris_nigriceps,0,2,0.0,Timaliidae,Babblers and parrotbills
Stachyris_pyrrhops,1,2,0.5,Timaliidae,Babblers and parrotbills
Stachyris_maculata,0,1,0.0,Timaliidae,Babblers and parrotbills
Stachyris_erythroptera,0,2,0.0,Timaliidae,Babblers and parrotbills
Grus_japonensis,0,2,0.0,Gruidae,Cranes
Crypturellus_soui,1,7,0.143,Tinamidae,Tinamous
Nothoprocta_curvirostris,0,1,0.0,Tinamidae,Tinamous
Crypturellus_tataupa,1,5,0.2,Tinamidae,Tinamous
Snowornis_cryptolophus,0,2,0.0,Cotingidae,Cotingas
Lamprotornis_chloropterus,1,3,0.333,Sturnidae,Starlings
Lamprotornis_chalybaeus,1,6,0.167,Sturnidae,Starlings
Saroglossa_spiloptera,0,1,0.0,Sturnidae,Starlings
Lamprotornis_chalcurus,1,2,0.5,Sturnidae,Starlings
Guttera_pucherani,0,2,0.0,Numididae,Guineafowl
Hemixos_flavala,0,4,0.0,Pycnonotidae,Bulbuls
Halcyon_coromanda,0,7,0.0,Alcedinidae,Kingfishers
Chloropsis_cyanopogon,0,2,0.0,Chloropseidae,Leafbirds
Dicaeum_cruentatum,7,10,0.7,Dicaeidae,Flowerpeckers
Struthio_camelus,0,3,0.0,Struthionidae,Ostriches
Trachyphonus_vaillantii,2,3,0.667,Ramphastidae,Toucans and barbets
Acanthagenys_rufogularis,1,1,1.0,Meliphagidae,Honeyeaters
Melithreptus_brevirostris,2,2,1.0,Meliphagidae,Honeyeaters
Anseranas_semipalmata,1,1,1.0,Anseranatidae,Magpie Goose
Oriolus_auratus,0,1,0.0,Oriolidae,Orioles and figbirds
Geotrygon_albifacies,0,1,0.0,Columbidae,Doves and pigeons
Foudia_omissa,0,1,0.0,Ploceidae,Weavers and allies
Euplectes_ardens,2,4,0.5,Ploceidae,Weavers and allies
Ploceus_capensis,1,3,0.333,Ploceidae,Weavers and allies
Ploceus_velatus,2,4,0.5,Ploceidae,Weavers and allies
Turdus_pelios,2,3,0.667,Turdidae,Thrushes
Turdus_poliocephalus,0,3,0.0,Turdidae,Thrushes
Turdus_olivaceus,5,5,1.0,Turdidae,Thrushes
Turdus_ignobilis,3,4,0.75,Turdidae,Thrushes
Petronia_pyrgita,0,1,0.0,Passeridae,"Sparrows, snowfinches and allies"
Agriornis_montanus,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Icterus_jamacaii,1,5,0.2,Icteridae,New World blackbirds
Gnorimopsar_chopi,1,7,0.143,Icteridae,New World blackbirds
Icterus_auricapillus,0,3,0.0,Icteridae,New World blackbirds
Icterus_icterus,3,3,1.0,Icteridae,New World blackbirds
Psarocolius_wagleri,0,2,0.0,Icteridae,New World blackbirds
Sturnella_loyca,1,1,1.0,Icteridae,New World blackbirds
Cyrtonyx_ocellatus,0,1,0.0,Odontophoridae,New World quails
Callipepla_squamata,0,1,0.0,Odontophoridae,New World quails
Oreortyx_pictus,0,2,0.0,Odontophoridae,New World quails
Colinus_virginianus,1,12,0.083,Odontophoridae,New World quails
Coryphospingus_pileatus,1,5,0.2,Emberizidae,"Buntings, American sparrows and allies"
Cyanerpes_caeruleus,0,5,0.0,Thraupidae,Tanagers
Thlypopsis_sordida,3,9,0.333,Thraupidae,Tanagers
Embernagra_longicauda,0,1,0.0,Emberizidae,"Buntings, American sparrows and allies"
Poospiza_cabanisi,2,2,1.0,Emberizidae,"Buntings, American sparrows and allies"
Cyanerpes_cyaneus,0,6,0.0,Thraupidae,Tanagers
Trichoglossus_haematodus,3,3,1.0,Psittacidae,Parrots
Polytelis_swainsonii,0,1,0.0,Psittacidae,Parrots
Milvago_chimango,2,3,0.667,Falconidae,Falcons and caracaras
Arremon_taciturnus,0,3,0.0,Emberizidae,"Buntings, American sparrows and allies"
Arremon_aurantiirostris,0,4,0.0,Emberizidae,"Buntings, American sparrows and allies"
Atlapetes_latinuchus,1,4,0.25,Emberizidae,"Buntings, American sparrows and allies"
Cyanoloxia_glaucocaerulea,0,3,0.0,Cardinalidae,"Grosbeaks, saltators and allies"
Pheucticus_aureoventris,1,1,1.0,Cardinalidae,"Grosbeaks, saltators and allies"
Vanellus_chilensis,12,16,0.75,Charadriidae,Plovers
Cyanocorax_cristatellus,1,3,0.333,Corvidae,Crows and jays
Corvus_capensis,0,5,0.0,Corvidae,Crows and jays
Corvus_dauuricus,1,2,0.5,Corvidae,Crows and jays
Urocissa_flavirostris,0,2,0.0,Corvidae,Crows and jays
Corvus_caurinus,1,2,0.5,Corvidae,Crows and jays
Calocitta_formosa,0,2,0.0,Corvidae,Crows and jays
Mimus_longicaudatus,1,2,0.5,Mimidae,Mockingbirds and thrashers
Monticola_rupestris,0,3,0.0,Muscicapidae,Chats and Old World flycatchers
Tadorna_tadornoides,1,2,0.5,Anatidae,"Ducks, geese and swans"
Leptodon_forbesi,0,1,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Gallinula_ventralis,1,1,1.0,Rallidae,"Rails, crakes and allies"
Laterallus_albigularis,1,5,0.2,Rallidae,"Rails, crakes and allies"
Gallinula_tenebrosa,2,2,1.0,Rallidae,"Rails, crakes and allies"
Threskiornis_spinicollis,1,2,0.5,Threskiornithidae,Ibises and spoonbills
Nectarinia_cyanolaema,0,1,0.0,Nectariniidae,Sunbirds
Nectarinia_famosa,2,5,0.4,Nectariniidae,Sunbirds
Nectarinia_chalybea,1,2,0.5,Nectariniidae,Sunbirds
Nectarinia_chloropygia,0,2,0.0,Nectariniidae,Sunbirds
Francolinus_leucoscepus,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Coturnix_chinensis,2,5,0.4,Phasianidae,"Grouse, pheasants and partridges"
Margaroperdix_madagascariensis,1,1,1.0,Phasianidae,"Grouse, pheasants and partridges"
Nandayus_nenday,3,5,0.6,Psittacidae,Parrots
Forpus_coelestis,2,3,0.667,Psittacidae,Parrots
Aratinga_pertinax,4,5,0.8,Psittacidae,Parrots
Aratinga_aurea,0,6,0.0,Psittacidae,Parrots
Cyanoliseus_patagonus,0,2,0.0,Psittacidae,Parrots
Forpus_conspicillatus,3,3,1.0,Psittacidae,Parrots
Aratinga_cactorum,0,2,0.0,Psittacidae,Parrots
Pyrilia_barrabandi,0,1,0.0,Psittacidae,Parrots
Turdoides_hypoleuca,1,1,1.0,Timaliidae,Babblers and parrotbills
Heterophasia_picaoides,0,1,0.0,Timaliidae,Babblers and parrotbills
Serinus_scotops,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Serinus_totta,1,1,1.0,Fringillidae,Finches and Hawaiian honeycreepers
Zosterops_meyeni,1,1,1.0,Zosteropidae,White-eyes
Yuhina_brunneiceps,0,2,0.0,Timaliidae,Babblers and parrotbills
Cracticus_torquatus,2,2,1.0,Cracticidae,Butcherbirds
Paradoxornis_alphonsianus,2,2,1.0,Timaliidae,Babblers and parrotbills
Paradoxornis_guttaticollis,0,1,0.0,Timaliidae,Babblers and parrotbills
Cinclus_pallasii,0,8,0.0,Cinclidae,Dippers
Perissocephalus_tricolor,0,1,0.0,Cotingidae,Cotingas
Rupicola_peruvianus,0,2,0.0,Cotingidae,Cotingas
Batrachostomus_auritus,0,1,0.0,Podargidae,Frogmouths
Grallaricula_nana,0,3,0.0,Formicariidae,Antthrushes and antpittas
Ceyx_rufidorsa,0,1,0.0,Alcedinidae,Kingfishers
Dicaeum_hirundinaceum,2,2,1.0,Dicaeidae,Flowerpeckers
Indicator_indicator,1,3,0.333,Indicatoridae,Honeyguides
Peucedramus_taeniatus,2,5,0.4,Peucedramidae,Olive Warbler
Aegotheles_cristatus,2,2,1.0,Aegothelidae,Owlet-nightjars
Elaenia_spectabilis,2,7,0.286,Tyrannidae,Tyrant-flycatchers
Elaenia_cristata,0,4,0.0,Tyrannidae,Tyrant-flycatchers
Elaenia_albiceps,2,5,0.4,Tyrannidae,Tyrant-flycatchers
Cypsnagra_hirundinacea,0,1,0.0,Thraupidae,Tanagers
Petroica_phoenicea,1,1,1.0,Petroicidae,Australasian robins
Myrmoborus_myotherinus,0,1,0.0,Thamnophilidae,Antbirds
Myrmeciza_loricata,0,2,0.0,Thamnophilidae,Antbirds
Origma_solitaria,0,1,0.0,Acanthizidae,Thornbills and gerygones
Macropsalis_forcipata,0,1,0.0,Caprimulgidae,Nightjars
Caprimulgus_pectoralis,0,4,0.0,Caprimulgidae,Nightjars
Ficedula_nigrorufa,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Netta_erythrophthalma,4,7,0.571,Anatidae,"Ducks, geese and swans"
Laniarius_aethiopicus,2,4,0.5,Malaconotidae,"Helmetshrikes, bushshrikes and puffbacks"
Pachycephala_rufiventris,2,2,1.0,Pachycephalidae,Whistlers
Accipiter_virgatus,2,17,0.118,Accipitridae,"Osprey, kites, hawks and eagles"
Fulica_ardesiaca,1,2,0.5,Rallidae,"Rails, crakes and allies"
Dendrocincla_turdina,1,2,0.5,Dendrocolaptidae,Woodcreepers
Cettia_brunnescens,0,1,0.0,Sylviidae,Old World warblers
Climacteris_picumnus,0,2,0.0,Climacteridae,Australian treecreepers
Cymbirhynchus_macrorhynchos,0,3,0.0,Eurylaimidae,Broadbills
Eurylaimus_ochromalus,0,1,0.0,Eurylaimidae,Broadbills
Garrulax_erythrocephalus,1,1,1.0,Timaliidae,Babblers and parrotbills
Serinus_atrogularis,2,3,0.667,Fringillidae,Finches and Hawaiian honeycreepers
Gavia_arctica,1,8,0.125,Gaviidae,Loons or divers
Podiceps_major,3,4,0.75,Podicipedidae,Grebes
Mergus_squamatus,0,3,0.0,Anatidae,"Ducks, geese and swans"
Halcyon_senegaloides,0,1,0.0,Alcedinidae,Kingfishers
Dromas_ardeola,1,3,0.333,Dromadidae,Crab Plover
Haematopus_finschi,1,1,1.0,Haematopodidae,Oystercatchers
Charadrius_ruficapillus,2,2,1.0,Charadriidae,Plovers
Elseyornis_melanops,2,2,1.0,Charadriidae,Plovers
Charadrius_modestus,0,1,0.0,Charadriidae,Plovers
Vanellus_senegallus,3,5,0.6,Charadriidae,Plovers
Gallinago_hardwickii,2,2,1.0,Scolopacidae,Sandpipers and allies
Tringa_guttifer,0,3,0.0,Scolopacidae,Sandpipers and allies
Gallinago_megala,0,6,0.0,Scolopacidae,Sandpipers and allies
Eurynorhynchus_pygmeus,0,3,0.0,Scolopacidae,Sandpipers and allies
Gallinago_solitaria,0,2,0.0,Scolopacidae,Sandpipers and allies
Recurvirostra_novaehollandiae,1,2,0.5,Recurvirostridae,Stilts and avocets
Lophonetta_specularioides,0,1,0.0,Anatidae,"Ducks, geese and swans"
Ardea_sumatrana,1,1,1.0,Ardeidae,Herons and egrets
Ardeola_speciosa,4,7,0.571,Ardeidae,Herons and egrets
Gorsachius_goisagi,0,3,0.0,Ardeidae,Herons and egrets
Pardirallus_nigricans,4,7,0.571,Rallidae,"Rails, crakes and allies"
Porzana_fluminea,2,2,1.0,Rallidae,"Rails, crakes and allies"
Sterna_superciliaris,0,4,0.0,Laridae,Gulls and terns
Colius_colius,1,2,0.5,Coliidae,Mousebirds
Pipreola_arcuata,0,4,0.0,Cotingidae,Cotingas
Ampelion_rufaxilla,0,1,0.0,Cotingidae,Cotingas
Onychognathus_tenuirostris,0,1,0.0,Sturnidae,Starlings
Ampeliceps_coronatus,0,2,0.0,Sturnidae,Starlings
Crinifer_zonurus,1,1,1.0,Musophagidae,Turacos
Tauraco_leucotis,0,1,0.0,Musophagidae,Turacos
Musophaga_violacea,1,1,1.0,Musophagidae,Turacos
Chlorocichla_flavicollis,0,2,0.0,Pycnonotidae,Bulbuls
Alophoixus_pallidus,0,2,0.0,Pycnonotidae,Bulbuls
Andropadus_gracilirostris,0,2,0.0,Pycnonotidae,Bulbuls
Pycnonotus_xanthopygos,3,5,0.6,Pycnonotidae,Bulbuls
Pycnonotus_zeylanicus,0,2,0.0,Pycnonotidae,Bulbuls
Ramphastos_tucanus,0,1,0.0,Ramphastidae,Toucans and barbets
Ocyceros_birostris,14,18,0.778,Bucerotidae,Hornbills
Bombycilla_cedrorum,19,24,0.792,Bombycillidae,Waxwings
Spindalis_zena,0,1,0.0,Thraupidae,Tanagers
Spindalis_dominicensis,0,1,0.0,Thraupidae,Tanagers
Pogoniulus_pusillus,1,3,0.333,Ramphastidae,Toucans and barbets
Pogoniulus_leucomystax,0,1,0.0,Ramphastidae,Toucans and barbets
Tricholaema_lacrymosa,1,1,1.0,Ramphastidae,Toucans and barbets
Pogoniulus_bilineatus,2,5,0.4,Ramphastidae,Toucans and barbets
Oriolus_xanthonotus,0,1,0.0,Oriolidae,Orioles and figbirds
Treron_olax,0,1,0.0,Columbidae,Doves and pigeons
Treron_curvirostra,1,7,0.143,Columbidae,Doves and pigeons
Ducula_badia,0,3,0.0,Columbidae,Doves and pigeons
Ptilinopus_leclancheri,0,4,0.0,Columbidae,Doves and pigeons
Columba_pulchricollis,1,3,0.333,Columbidae,Doves and pigeons
Patagioenas_goodsoni,0,2,0.0,Columbidae,Doves and pigeons
Tityra_semifasciata,0,5,0.0,Cotingidae,Cotingas
Turdus_leucops,0,3,0.0,Turdidae,Thrushes
Entomodestes_coracinus,0,2,0.0,Turdidae,Thrushes
Stephanophorus_diadematus,1,4,0.25,Thraupidae,Tanagers
Thraupis_ornata,0,4,0.0,Thraupidae,Tanagers
Ramphocelus_flammigerus,2,4,0.5,Thraupidae,Tanagers
Tangara_seledon,2,2,1.0,Thraupidae,Tanagers
Thraupis_cyanocephala,0,5,0.0,Thraupidae,Tanagers
Coracopsis_nigra,0,1,0.0,Psittacidae,Parrots
Chlorospingus_flavigularis,0,3,0.0,Thraupidae,Tanagers
Cyanocompsa_brissonii,1,5,0.2,Cardinalidae,"Grosbeaks, saltators and allies"
Pheucticus_chrysopeplus,0,1,0.0,Cardinalidae,"Grosbeaks, saltators and allies"
Myrmecocichla_cinnamomeiventris,1,3,0.333,Muscicapidae,Chats and Old World flycatchers
Aratinga_canicularis,0,2,0.0,Psittacidae,Parrots
Aratinga_weddellii,0,1,0.0,Psittacidae,Parrots
Amazona_mercenaria,0,3,0.0,Psittacidae,Parrots
Brotogeris_chrysoptera,0,1,0.0,Psittacidae,Parrots
Pionus_tumultuosus,0,2,0.0,Psittacidae,Parrots
Penelope_ortoni,0,1,0.0,Cracidae,Guans and curassows
Penelope_perspicax,0,2,0.0,Cracidae,Guans and curassows
Ortalis_leucogastra,0,1,0.0,Cracidae,Guans and curassows
Penelope_montagnii,1,4,0.25,Cracidae,Guans and curassows
Chamaepetes_goudotii,1,4,0.25,Cracidae,Guans and curassows
Euphonia_trinitatis,1,2,0.5,Thraupidae,Tanagers
Euphonia_pectoralis,2,3,0.667,Thraupidae,Tanagers
Euphonia_laniirostris,3,8,0.375,Thraupidae,Tanagers
Chlorophonia_cyanea,2,8,0.25,Thraupidae,Tanagers
Anas_gracilis,2,2,1.0,Anatidae,"Ducks, geese and swans"
Anas_smithii,2,4,0.5,Anatidae,"Ducks, geese and swans"
Antilophia_galeata,0,1,0.0,Pipridae,Manakins
Masius_chrysopterus,0,2,0.0,Pipridae,Manakins
Pipra_erythrocephala,0,4,0.0,Pipridae,Manakins
Pharomachrus_fulgidus,0,1,0.0,Trogonidae,Trogons
Lipaugus_unirufus,0,1,0.0,Cotingidae,Cotingas
Procnias_nudicollis,1,3,0.333,Cotingidae,Cotingas
Lipaugus_vociferans,0,1,0.0,Cotingidae,Cotingas
Steatornis_caripensis,0,4,0.0,Steatornithidae,Oilbird
Tityra_cayana,0,2,0.0,Cotingidae,Cotingas
Psophia_crepitans,0,1,0.0,Psophiidae,Trumpeters
Strix_uralensis,0,3,0.0,Strigidae,Owls
Tyto_glaucops,0,1,0.0,Tytonidae,Barn owls
Gampsonyx_swainsonii,1,7,0.143,Accipitridae,"Osprey, kites, hawks and eagles"
Aquila_wahlbergi,1,4,0.25,Accipitridae,"Osprey, kites, hawks and eagles"
Spizaetus_ornatus,0,4,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Lophaetus_occipitalis,1,6,0.167,Accipitridae,"Osprey, kites, hawks and eagles"
Buteogallus_urubitinga,0,10,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Buteo_auguralis,0,2,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Leucopternis_plumbeus,0,2,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Mirafra_cheniana,0,1,0.0,Alaudidae,Larks
Pseudalaemon_fremantlii,0,1,0.0,Alaudidae,Larks
Cacatua_roseicapilla,2,2,1.0,Psittacidae,Parrots
Vidua_regia,0,1,0.0,Viduidae,Indigobirds and allies
Vidua_wilsoni,0,1,0.0,Viduidae,Indigobirds and allies
Pterocles_decoratus,0,1,0.0,Pteroclididae,Sandgrouse
Streptopelia_bitorquata,1,2,0.5,Columbidae,Doves and pigeons
Columbina_inca,7,10,0.7,Columbidae,Doves and pigeons
Turtur_abyssinicus,1,3,0.333,Columbidae,Doves and pigeons
Claravis_pretiosa,0,8,0.0,Columbidae,Doves and pigeons
Sporopipes_frontalis,1,2,0.5,Passeridae,"Sparrows, snowfinches and allies"
Melophus_lathami,1,13,0.077,Emberizidae,"Buntings, American sparrows and allies"
Emberiza_rustica,2,11,0.182,Emberizidae,"Buntings, American sparrows and allies"
Emberizoides_herbicola,1,7,0.143,Emberizidae,"Buntings, American sparrows and allies"
Phrygilus_gayi,1,1,1.0,Emberizidae,"Buntings, American sparrows and allies"
Catamenia_homochroa,0,3,0.0,Emberizidae,"Buntings, American sparrows and allies"
Phrygilus_fruticeti,1,2,0.5,Emberizidae,"Buntings, American sparrows and allies"
Lagonosticta_rufopicta,1,1,1.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Estrilda_perreini,1,2,0.5,Estrildidae,"Waxbills, grass finches, munias and allies"
Hypargos_niveoguttatus,0,1,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Pipilo_fuscus,3,5,0.6,Emberizidae,"Buntings, American sparrows and allies"
Coturnix_pectoralis,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Carpodacus_nipalensis,0,2,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Attagis_gayi,0,1,0.0,Thinocoridae,Seedsnipes
Anser_erythropus,0,5,0.0,Anatidae,"Ducks, geese and swans"
Francolinus_erckelii,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Lagopus_leucura,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Lagopus_lagopus,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Campephilus_rubricollis,0,1,0.0,Picidae,Woodpeckers
Picoides_arcticus,0,2,0.0,Picidae,Woodpeckers
Meiglyptes_tristis,0,2,0.0,Picidae,Woodpeckers
Mesopicos_griseocephalus,0,2,0.0,Picidae,Woodpeckers
Piculus_chrysochloros,0,2,0.0,Picidae,Woodpeckers
Colaptes_rubiginosus,3,8,0.375,Picidae,Woodpeckers
Picus_puniceus,0,1,0.0,Picidae,Woodpeckers
Mesopicos_goertae,2,4,0.5,Picidae,Woodpeckers
Picumnus_granadensis,1,2,0.5,Picidae,Woodpeckers
Campephilus_pollens,0,4,0.0,Picidae,Woodpeckers
Campephilus_gayaquilensis,0,2,0.0,Picidae,Woodpeckers
Melanerpes_rubricapillus,4,5,0.8,Picidae,Woodpeckers
Sitta_neumayer,1,5,0.2,Sittidae,Nuthatches and Wallcreeper
Buphagus_erythrorhynchus,0,3,0.0,Sturnidae,Starlings
Certhia_hodgsoni,0,1,0.0,Certhiidae,Treecreepers
Parus_leucomelas,0,2,0.0,Paridae,Tits and chickadees
Campylorhamphus_falcularius,0,2,0.0,Dendrocolaptidae,Woodcreepers
Xiphorhynchus_erythropygius,0,4,0.0,Dendrocolaptidae,Woodcreepers
Cutia_nipalensis,0,1,0.0,Timaliidae,Babblers and parrotbills
Phoeniculus_somaliensis,0,1,0.0,Phoeniculidae,Woodhoopoes
Rhinopomastus_minor,0,1,0.0,Phoeniculidae,Woodhoopoes
Sarcoramphus_papa,0,6,0.0,Cathartidae,New World vultures
Falco_jugger,1,4,0.25,Falconidae,Falcons and caracaras
Accipiter_superciliosus,0,4,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Sagittarius_serpentarius,0,2,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Phylidonyris_niger,1,1,1.0,Meliphagidae,Honeyeaters
Phylidonyris_melanops,0,1,0.0,Meliphagidae,Honeyeaters
Phylidonyris_novaehollandiae,2,2,1.0,Meliphagidae,Honeyeaters
Eutoxeres_aquila,0,2,0.0,Trochilidae,Hummingbirds
Trichoglossus_chlorolepidotus,2,2,1.0,Psittacidae,Parrots
Nectarinia_sovimanga,1,1,1.0,Nectariniidae,Sunbirds
Nectarinia_minima,0,4,0.0,Nectariniidae,Sunbirds
Nectarinia_mariquensis,0,4,0.0,Nectariniidae,Sunbirds
Nectarinia_kilimensis,1,2,0.5,Nectariniidae,Sunbirds
Columba_janthina,0,1,0.0,Columbidae,Doves and pigeons
Sporophila_leucoptera,0,2,0.0,Emberizidae,"Buntings, American sparrows and allies"
Sporophila_schistacea,1,3,0.333,Emberizidae,"Buntings, American sparrows and allies"
Sporophila_nigricollis,4,10,0.4,Emberizidae,"Buntings, American sparrows and allies"
Tiaris_fuliginosus,0,4,0.0,Emberizidae,"Buntings, American sparrows and allies"
Sporophila_minuta,2,5,0.4,Emberizidae,"Buntings, American sparrows and allies"
Sporophila_lineola,0,3,0.0,Emberizidae,"Buntings, American sparrows and allies"
Sporophila_luctuosa,1,5,0.2,Emberizidae,"Buntings, American sparrows and allies"
Amandava_subflava,2,4,0.5,Estrildidae,"Waxbills, grass finches, munias and allies"
Collocalia_amelis,1,1,1.0,Apodidae,Swifts
Streptoprocne_biscutata,0,4,0.0,Apodidae,Swifts
Cypseloides_fumigatus,0,2,0.0,Apodidae,Swifts
Streptoprocne_rutila,0,7,0.0,Apodidae,Swifts
Neochelidon_tibialis,0,5,0.0,Hirundinidae,Swallows and martins
Psalidoprocne_pristoptera,2,6,0.333,Hirundinidae,Swallows and martins
Tachycineta_meyeni,2,3,0.667,Hirundinidae,Swallows and martins
Phedina_borbonica,1,1,1.0,Hirundinidae,Swallows and martins
Hirundo_ariel,2,2,1.0,Hirundinidae,Swallows and martins
Hirundo_semirufa,0,2,0.0,Hirundinidae,Swallows and martins
Progne_elegans,0,1,0.0,Hirundinidae,Swallows and martins
Caprimulgus_climacurus,0,2,0.0,Caprimulgidae,Nightjars
Chordeiles_rupestris,0,1,0.0,Caprimulgidae,Nightjars
Caprimulgus_carolinensis,1,7,0.143,Caprimulgidae,Nightjars
Eurostopodus_mystacalis,0,2,0.0,Caprimulgidae,Nightjars
Caprimulgus_atripennis,0,5,0.0,Caprimulgidae,Nightjars
Glareola_nordmanni,0,2,0.0,Glareolidae,Coursers and pratincoles
Pitta_sordida,1,5,0.2,Pittidae,Pittas
Pitta_moluccensis,1,4,0.25,Pittidae,Pittas
Lamprotornis_pulcher,1,1,1.0,Sturnidae,Starlings
Lamprotornis_hildebrandti,0,1,0.0,Sturnidae,Starlings
Grallaria_rufula,0,2,0.0,Formicariidae,Antthrushes and antpittas
Grallaria_flavotincta,0,2,0.0,Formicariidae,Antthrushes and antpittas
Grallaria_guatimalensis,0,3,0.0,Formicariidae,Antthrushes and antpittas
Scytalopus_chocoensis,0,1,0.0,Rhinocryptidae,Tapaculos
Chamaeza_meruloides,0,2,0.0,Formicariidae,Antthrushes and antpittas
Limnothlypis_swainsonii,0,4,0.0,Parulidae,New World warblers
Basileuterus_flaveolus,2,5,0.4,Parulidae,New World warblers
Oporornis_agilis,1,10,0.1,Parulidae,New World warblers
Oporornis_formosus,1,12,0.083,Parulidae,New World warblers
Basileuterus_leucoblepharus,2,5,0.4,Parulidae,New World warblers
Phylloscopus_griseolus,3,12,0.25,Sylviidae,Old World warblers
Turdus_fumigatus,0,4,0.0,Turdidae,Thrushes
Catharus_fuscescens,8,15,0.533,Turdidae,Thrushes
Turdus_tephronotus,0,1,0.0,Turdidae,Thrushes
Fluvicola_albiventer,1,3,0.333,Tyrannidae,Tyrant-flycatchers
Muscisaxicola_maclovianus,2,2,1.0,Tyrannidae,Tyrant-flycatchers
Muscigralla_brevicauda,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Anthus_gustavi,0,6,0.0,Motacillidae,Wagtails and pipits
Anthus_richardi,7,29,0.241,Motacillidae,Wagtails and pipits
Ammodramus_nelsoni,5,10,0.5,Emberizidae,"Buntings, American sparrows and allies"
Vanellus_tectus,0,1,0.0,Charadriidae,Plovers
Chthonicola_sagittatus,0,2,0.0,Acanthizidae,Thornbills and gerygones
Hylacola_pyrrhopygia,1,1,1.0,Acanthizidae,Thornbills and gerygones
Cisticola_natalensis,0,4,0.0,Cisticolidae,Cisticolas and allies
Mimus_patagonicus,0,1,0.0,Mimidae,Mockingbirds and thrashers
Myrmecocichla_semirufa,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Luscinia_pectoralis,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Erithacus_akahige,0,7,0.0,Muscicapidae,Chats and Old World flycatchers
Tarsiger_indicus,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Tarsiger_johnstoniae,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Schoenicola_brevirostris,0,1,0.0,Sylviidae,Old World warblers
Cincloramphus_cruralis,0,2,0.0,Sylviidae,Old World warblers
Tchagra_senegalus,2,7,0.286,Malaconotidae,"Helmetshrikes, bushshrikes and puffbacks"
Phacellodomus_rufifrons,1,4,0.25,Furnariidae,Ovenbirds
Sclerurus_scansor,1,3,0.333,Furnariidae,Ovenbirds
Synallaxis_candei,0,1,0.0,Furnariidae,Ovenbirds
Malacocincla_abbotti,1,3,0.333,Timaliidae,Babblers and parrotbills
Alcippe_brunnea,1,4,0.25,Timaliidae,Babblers and parrotbills
Turdoides_subrufa,0,2,0.0,Timaliidae,Babblers and parrotbills
Garrulax_taewanus,0,3,0.0,Timaliidae,Babblers and parrotbills
Garrulax_albogularis,0,4,0.0,Timaliidae,Babblers and parrotbills
Turdoides_plebejus,2,2,1.0,Timaliidae,Babblers and parrotbills
Garrulax_berthemyi,0,2,0.0,Timaliidae,Babblers and parrotbills
Garrulax_chinensis,0,9,0.0,Timaliidae,Babblers and parrotbills
Gymnorhina_tibicen,2,2,1.0,Cracticidae,Butcherbirds
Pomatorhinus_musicus,3,3,1.0,Timaliidae,Babblers and parrotbills
Pomatorhinus_hypoleucos,0,2,0.0,Timaliidae,Babblers and parrotbills
Pomatorhinus_ruficollis,4,10,0.4,Timaliidae,Babblers and parrotbills
Discosura_conversii,0,2,0.0,Trochilidae,Hummingbirds
Chlorostilbon_mellisugus,0,3,0.0,Trochilidae,Hummingbirds
Phaethornis_syrmatophorus,0,3,0.0,Trochilidae,Hummingbirds
Leucochloris_albicollis,2,5,0.4,Trochilidae,Hummingbirds
Topaza_pella,0,1,0.0,Trochilidae,Hummingbirds
Lampornis_clemenciae,1,4,0.25,Trochilidae,Hummingbirds
Chlorostilbon_poortmani,0,1,0.0,Trochilidae,Hummingbirds
Boissonneaua_jardini,0,2,0.0,Trochilidae,Hummingbirds
Amazilia_yucatanensis,1,3,0.333,Trochilidae,Hummingbirds
Chaetocercus_heliodor,0,2,0.0,Trochilidae,Hummingbirds
