"LOCALITY_ID","SAMPLE_ID"
"L4321873","8"
"L520014","8"
"L716549","8"
"L3105574","8"
"L774390","8"
"L6975167","8"
"L1308640","8"
"L2829294","8"
"L382807","8"
"L701345","8"
"L1071539","8"
"L5381571","8"
"L611901","8"
"L5062615","8"
"L499800","8"
"L463418","8"
"L1592703","8"
"L1074813","8"
"L908293","8"
"L4490532","8"
"L207424","8"
"L726550","8"
"L2885483","8"
"L582481","8"
"L1343542","8"
"L838490","8"
"L3872534","8"
"L1314772","8"
"L2706470","8"
"L659890","8"
"L447860","8"
"L712310","8"
"L1164198","8"
"L1321484","8"
"L838161","8"
"L10049355","8"
"L1486818","8"
"L4069565","8"
"L2468828","8"
"L7354753","8"
"L8394769","8"
"L877656","8"
"L552721","8"
"L388515","8"
"L7602688","8"
"L8312513","8"
"L977400","8"
"L4053748","8"
"L2525546","8"
"L549607","8"
"L933201","8"
"L392029","8"
"L447859","8"
"L358557","8"
"L1249718","8"
"L2388211","8"
"L572067","8"
"L451717","8"
"L451787","8"
"L608320","8"
"L1151443","8"
"L1454892","8"
"L2734807","8"
"L9274262","8"
"L460940","8"
"L3896422","8"
"L469786","8"
"L878273","8"
"L4305048","8"
"L404965","8"
"L515554","8"
"L567996","8"
"L373914","8"
"L5391007","8"
"L10494143","8"
"L1040891","8"
"L8035213","8"
"L389933","8"
"L7902350","8"
"L552725","8"
"L487664","8"
"L282743","8"
"L4161008","8"
"L607652","8"
"L3178658","8"
"L753777","8"
"L776888","8"
"L515861","8"
"L452353","8"
"L7592204","8"
"L616654","8"
"L478509","8"
"L637314","8"
"L2476615","8"
"L450736","8"
"L5742623","8"
"L4494645","8"
"L6216937","8"
"L5238883","8"
"L6635679","8"
"L8349918","8"
"L9429907","8"
"L2875912","8"
"L7714723","8"
"L5458033","8"
"L5000429","8"
"L5742275","8"
"L1900549","8"
"L7690532","8"
"L476666","8"
"L4138063","8"
"L7589831","8"
"L1739708","8"
"L9323145","8"
"L3760244","8"
"L2775556","8"
"L4811164","8"
"L3046734","8"
"L5085614","8"
"L1171408","8"
"L165056","8"
"L7382256","8"
"L6580005","8"
"L2307417","8"
"L5097797","8"
"L3141290","8"
"L1442851","8"
"L1154375","8"
"L1912129","8"
"L7731262","8"
"L7380303","8"
"L1442992","8"
"L453505","8"
"L7444444","8"
"L9136690","8"
"L1172385","8"
"L3326336","8"
"L9159164","8"
"L9693599","8"
"L3485085","8"
"L806691","8"
"L1451080","8"
"L3252399","8"
"L474129","8"
"L3081136","8"
"L1014373","8"
"L3242088","8"
"L2307422","8"
"L2966745","8"
"L447776","8"
"L2102214","8"
"L4702613","8"
"L4168667","8"
"L3810345","8"
"L9393249","8"
"L896728","8"
"L483809","8"
"L803614","8"
"L7659960","8"
"L3329538","8"
"L820845","8"
"L1450964","8"
"L3137778","8"
"L1440512","8"
"L1989038","8"
"L6288621","8"
"L737557","8"
"L2773846","8"
"L3487940","8"
"L3024997","8"
"L11363345","8"
"L9367363","8"
"L3496470","8"
"L1194295","8"
"L2972636","8"
"L4051839","8"
"L354238","8"
"L2346790","8"
"L2063939","8"
"L4749490","8"
"L11200338","8"
"L6283428","8"
"L2445999","8"
"L1118596","8"
"L2590752","8"
"L1658613","8"
"L912796","8"
"L679560","8"
"L7864833","8"
"L2644585","8"
"L166210","8"
"L3458307","8"
"L4886900","8"
"L4155741","8"
"L7565643","8"
"L3239183","8"
"L3092522","8"
"L1312727","8"
"L2703599","8"
"L5820895","8"
"L1053170","8"
"L3676152","8"
"L2175928","8"
"L2435923","8"
"L3014433","8"
"L1333093","8"
"L1172494","8"
"L1440522","8"
"L3684644","8"
"L3125523","8"
"L3890297","8"
"L1030640","8"
"L2470278","8"
"L2844525","8"
"L7599051","8"
"L4388795","8"
"L1912306","8"
"L4177940","8"
"L459787","8"
"L3645265","8"
"L4119028","8"
"L1912155","8"
"L2518200","8"
"L2827422","8"
"L3582428","8"
"L894569","8"
"L5683393","8"
"L1442377","8"
"L1440386","8"
"L3153355","8"
"L5287957","8"
"L3552750","8"
"L351551","8"
"L7157297","8"
"L9321506","8"
"L3040358","8"
"L2691617","8"
"L6338397","8"
"L2470270","8"
"L6297698","8"
"L3847798","8"
"L6163660","8"
"L2359753","8"
"L3739111","8"
"L2497102","8"
"L4713887","8"
"L1440871","8"
"L2386866","8"
"L1912202","8"
"L2524505","8"
"L1484736","8"
"L9321542","8"
"L2221129","8"
"L2515279","8"
"L5447238","8"
"L2468319","8"
"L3036593","8"
"L6056544","8"
"L320095","8"
"L1481359","8"
"L2614932","8"
"L164930","8"
"L9482638","8"
"L3615519","8"
"L803462","8"
"L9675744","8"
"L4383177","8"
"L7486822","8"
"L1050364","8"
"L4681793","8"
"L1912351","8"
"L5819329","8"
"L1442371","8"
"L1440811","8"
"L469060","8"
"L3239425","8"
"L3776773","8"
"L6076905","8"
"L2775047","8"
"L9035492","8"
"L474576","8"
"L2243360","8"
"L381421","8"
"L6991889","8"
"L3119075","8"
"L2811916","8"
"L2066501","8"
"L769027","8"
"L2477227","8"
"L988765","8"
"L2107231","8"
"L3439681","8"
"L370877","8"
"L623627","8"
"L1783992","8"
"L386102","8"
"L958620","8"
"L4486776","8"
"L280047","8"
"L5004182","8"
"L3557719","8"
"L455009","8"
"L2849218","8"
"L506883","8"
"L4438572","8"
"L6507712","8"
"L1336659","8"
"L1528140","8"
"L152136","8"
"L6842787","8"
"L8565676","8"
"L3314445","8"
"L486930","8"
"L3106098","8"
"L506874","8"
"L1929860","8"
"L611677","8"
"L344141","8"
"L3506446","8"
"L583610","8"
"L4663543","8"
"L3099616","8"
"L797549","8"
"L2945076","8"
"L192127","8"
"L695728","8"
"L868283","8"
"L833270","8"
"L374501","8"
"L809610","8"
"L583605","8"
"L3389811","8"
"L2359236","8"
"L1502128","8"
"L1827410","8"
"L2118313","8"
"L4006940","8"
"L2121096","8"
"L1033410","8"
"L1926484","8"
"L601770","8"
"L716084","8"
"L6173796","8"
"L958730","8"
"L3352318","8"
"L4259750","8"
"L958739","8"
"L1073050","8"
"L464194","8"
"L6977837","8"
"L634584","8"
"L771795","8"
"L6628561","8"
"L652305","8"
"L867224","8"
"L595298","8"
"L1454615","8"
"L109451","8"
"L325751","8"
"L2834215","8"
"L1041790","8"
"L207063","8"
"L985264","8"
"L758704","8"
"L732299","8"
"L6339107","8"
"L599013","8"
"L491618","8"
"L198926","8"
"L2832946","8"
"L5167935","8"
"L993284","8"
"L501579","8"
"L1041285","8"
"L6572329","8"
"L2740791","8"
"L7150968","8"
"L517598","8"
"L771490","8"
"L3280075","8"
"L3084130","8"
"L614689","8"
"L2844203","8"
"L789249","8"
"L1090553","8"
"L1117173","8"
"L1813439","8"
"L1774976","8"
"L6560954","8"
"L1340297","8"
"L832762","8"
"L4412523","8"
"L805441","8"
"L5114641","8"
"L5865277","8"
"L2414716","8"
"L867979","8"
"L2619847","8"
"L451252","8"
"L965142","8"
"L480357","8"
"L4102621","8"
"L856323","8"
"L481024","8"
"L4034519","8"
"L3622815","8"
"L622990","8"
"L367646","8"
"L4415612","8"
"L4861223","8"
"L2095580","8"
"L6688778","8"
"L3962721","8"
"L3344288","8"
"L6691120","8"
"L6602214","8"
"L3138977","8"
"L6435174","8"
"L596714","8"
"L1366556","8"
"L468316","8"
"L7033912","8"
"L468473","8"
"L2811498","8"
"L894820","8"
"L1117185","8"
"L508742","8"
"L7235075","8"
"L6684303","8"
"L4135446","8"
"L2402382","8"
"L830755","8"
"L1021757","8"
"L1112464","8"
"L3148923","8"
"L4398071","8"
"L152148","8"
"L624284","8"
"L1187013","8"
"L3752113","8"
"L4335900","8"
"L688896","8"
"L1741879","8"
"L5225131","8"
"L5931684","8"
"L3860964","8"
"L1987142","8"
"L6804737","8"
"L382781","8"
"L467098","8"
"L192875","8"
"L3377490","8"
"L4144914","8"
"L2572413","8"
"L3351958","8"
"L2282343","8"
"L1232477","8"
"L1357515","8"
"L2999612","8"
"L469098","8"
"L3290559","8"
"L600710","8"
"L801783","8"
"L8550031","8"
"L1622759","8"
"L2581057","8"
"L7664384","8"
"L870639","8"
"L1134628","8"
"L3121882","8"
"L478221","8"
"L6693940","8"
"L4141355","8"
"L4788363","8"
"L905401","8"
"L312310","8"
"L3943165","8"
"L3101296","8"
"L621817","8"
"L3134312","8"
"L2603238","8"
"L4598666","8"
"L367359","8"
"L1046666","8"
"L511858","8"
"L800379","8"
"L2708849","8"
"L1515240","8"
"L279316","8"
"L10161991","8"
"L6801267","8"
"L4102567","8"
"L1552663","8"
"L4173653","8"
"L2042975","8"
"L506044","8"
"L997628","8"
"L2842283","8"
"L11044813","8"
"L6498717","8"
"L152132","8"
"L830001","8"
"L1743640","8"
"L8186103","8"
"L815817","8"
"L305002","8"
"L4822292","8"
"L1666515","8"
"L6280325","8"
"L152146","8"
"L612044","8"
"L781760","8"
"L213999","8"
"L2784320","8"
"L2663237","8"
"L2692865","8"
"L811587","8"
"L2882322","8"
"L818226","8"
"L194834","8"
"L5564073","8"
"L650101","8"
"L6239454","8"
"L9652715","8"
"L1470924","8"
"L1439033","8"
"L1190482","8"
"L947459","8"
"L444953","8"
"L2373342","8"
"L663433","8"
"L2026994","8"
"L1315440","8"
"L8287151","8"
"L768273","8"
"L761840","8"
"L210238","8"
"L1139570","8"
"L192124","8"
"L1444589","8"
"L1547106","8"
"L417752","8"
"L771620","8"
"L1770468","8"
"L614595","8"
"L610073","8"
"L4105788","8"
"L6686497","8"
"L152140","8"
"L191972","8"
"L479500","8"
"L3171526","8"
"L860371","8"
"L1341597","8"
"L5642150","8"
"L761484","8"
"L870636","8"
"L1480920","8"
"L2676635","8"
"L6363986","8"
"L755198","8"
"L1059629","8"
"L1123224","8"
"L6754402","8"
"L382758","8"
"L5640890","8"
"L152139","8"
"L864376","8"
"L6484897","8"
"L324479","8"
"L2362451","8"
"L4142809","8"
"L367552","8"
"L2981068","8"
"L326376","8"
"L4269643","8"
"L2939988","8"
"L419929","8"
"L4398256","8"
"L839457","8"
"L2393924","8"
"L6980514","8"
"L617720","8"
"L686348","8"
"L6430942","8"
"L982904","8"
"L2118996","8"
"L485703","8"
"L3515719","8"
"L3309200","8"
"L4125706","8"
"L2798971","8"
"L738115","8"
"L807227","8"
"L3228458","8"
"L3329212","8"
"L11048879","8"
"L243296","8"
"L968970","8"
"L5856111","8"
"L1118116","8"
"L2892574","8"
"L1074852","8"
"L853975","8"
"L563197","8"
"L230931","8"
"L790365","8"
"L2750487","8"
"L6532962","8"
"L4326301","8"
"L6483299","8"
"L4895842","8"
"L3483858","8"
"L7732474","8"
"L2479034","8"
"L4260556","8"
"L3220085","8"
"L2186412","8"
"L5904815","8"
"L152144","8"
"L2892104","8"
"L854856","8"
"L4146292","8"
"L636821","8"
"L1643953","8"
"L464247","8"
"L332226","8"
"L478341","8"
"L498714","8"
"L9957587","8"
"L380940","8"
"L978650","8"
"L1368596","8"
"L7626194","8"
"L6142848","8"
"L5876871","8"
"L623934","8"
"L1837975","8"
"L850067","8"
"L4788973","8"
"L3949321","8"
"L191975","8"
"L495539","8"
"L628278","8"
"L160935","8"
"L2500037","8"
"L2026068","8"
"L2871504","8"
"L776935","8"
"L816656","8"
"L1575401","8"
"L4672815","8"
"L2912933","8"
"L152138","8"
"L6761302","8"
"L4102587","8"
"L728708","8"
"L4352951","8"
"L3870928","8"
"L391840","8"
"L958707","8"
"L1279279","8"
"L811205","8"
"L817703","8"
"L2123262","8"
"L1022449","8"
"L7999154","8"
"L879509","8"
"L2697213","8"
"L4746817","8"
"L1327798","8"
"L2510145","8"
"L2878457","8"
"L870823","8"
"L492957","8"
"L2316363","8"
"L2596257","8"
"L422442","8"
"L1386541","8"
"L626531","8"
"L650632","8"
"L1532426","8"
"L1085724","8"
"L448039","8"
"L2815085","8"
"L5593215","8"
"L8584042","8"
"L2606764","8"
"L468484","8"
"L1117183","8"
"L8264995","8"
"L5703236","8"
"L2730347","8"
"L3215705","8"
"L4993891","8"
"L2116104","8"
"L628350","8"
"L10858774","8"
"L198791","8"
"L867976","8"
"L510971","8"
"L5653456","8"
"L1165694","8"
"L621938","8"
"L474333","8"
"L632002","8"
"L2578134","8"
"L5175925","8"
"L760130","8"
"L500489","8"
"L3169839","8"
"L6361490","8"
"L2093003","8"
"L5568252","8"
"L615391","8"
"L284577","8"
"L801273","8"
"L5570334","8"
"L197811","8"
"L5125499","8"
"L901735","8"
"L367734","8"
"L754583","8"
"L516058","8"
"L605661","8"
"L798992","8"
"L10433880","8"
"L2688850","8"
"L3231282","8"
"L2703582","8"
"L3083535","8"
"L583325","8"
"L7883490","8"
"L2457408","8"
"L1118263","8"
"L2198410","8"
"L374596","8"
"L7092463","8"
"L2116669","8"
"L4347492","8"
"L3220601","8"
"L189840","8"
"L500123","8"
"L10859276","8"
"L2219249","8"
"L1101049","8"
"L2375108","8"
"L4968172","8"
"L4012661","8"
"L484691","8"
"L5205927","8"
"L3219403","8"
"L688203","8"
"L109339","8"
"L798832","8"
"L477864","8"
"L2301399","8"
"L800774","8"
"L3266515","8"
"L6208372","8"
"L4103042","8"
"L2775947","8"
"L3175798","8"
"L2278924","8"
"L634228","8"
"L3077173","8"
"L4089662","8"
"L547884","8"
"L2940010","8"
"L6759012","8"
"L1308894","8"
"L999214","8"
"L3225649","8"
"L3864028","8"
"L1163058","8"
"L481023","8"
"L3126757","8"
"L4621618","8"
"L468400","8"
"L5564492","8"
"L638646","8"
"L152135","8"
"L6811461","8"
"L673176","8"
"L1349788","8"
"L446946","8"
"L2701408","8"
"L1847924","8"
"L8353907","8"
"L2693415","8"
"L1912052","8"
"L1740563","8"
"L1798370","8"
"L3310898","8"
"L3466866","8"
"L5171931","8"
"L4887034","8"
"L152141","8"
"L1769152","8"
"L2403637","8"
"L3270116","8"
"L1108301","8"
"L808810","8"
"L2460793","8"
"L8206135","8"
"L980179","8"
"L796565","8"
"L1012174","8"
"L505206","8"
"L856570","8"
"L2655879","8"
"L2096195","8"
"L1361898","8"
"L1051193","8"
"L1840496","8"
"L3505115","8"
"L939835","8"
"L1273092","8"
"L738199","8"
"L7732526","8"
"L1640329","8"
"L8298739","8"
"L3236597","8"
"L6684917","8"
"L1659630","8"
"L3185341","8"
"L10235844","8"
"L634308","8"
"L2059894","8"
"L757841","8"
"L304993","8"
"L9629914","8"
"L4093801","8"
"L3699362","8"
"L1357335","8"
"L380915","8"
"L3171265","8"
"L3089086","8"
"L1117186","8"
"L194688","8"
"L692655","8"
"L1012772","8"
"L2345696","8"
"L3331793","8"
"L1874495","8"
"L1916961","8"
"L4316980","8"
"L4822370","8"
"L2585763","8"
"L838362","8"
"L10293047","8"
"L6528214","8"
"L897615","8"
"L382089","8"
"L649759","8"
"L1137166","8"
"L815125","8"
"L152143","8"
"L5115197","8"
"L8206127","8"
"L6686926","8"
"L1761358","8"
"L189656","8"
"L7001339","8"
"L2901484","8"
"L2589298","8"
"L754527","8"
"L439236","8"
"L2931919","8"
"L2615640","8"
"L600290","8"
"L769314","8"
"L625648","8"
"L5427549","8"
"L778364","8"
"L802762","8"
"L950228","8"
"L771367","8"
"L1430371","8"
"L4993914","8"
"L4379714","8"
"L2036596","8"
"L461293","8"
"L611151","8"
"L661996","8"
"L3155095","8"
"L5167843","8"
"L164929","8"
"L384738","8"
"L502845","8"
"L2609001","8"
"L374421","8"
"L600908","8"
"L619769","8"
"L3146964","8"
"L3181705","8"
"L2998314","8"
"L3328310","8"
"L816240","8"
"L1913499","8"
"L264665","8"
"L1795780","8"
"L4066374","8"
"L4131903","8"
"L4121740","8"
"L3064552","8"
"L3296007","8"
"L4127534","8"
"L2041535","8"
"L3963160","8"
"L502002","8"
"L4080960","8"
"L3181627","8"
"L10104399","8"
"L3058433","8"
"L613274","8"
"L4126708","8"
"L821846","8"
"L480297","8"
"L503327","8"
"L977865","8"
"L6688880","8"
"L2728389","8"
"L1353009","8"
"L473085","8"
"L6362023","8"
"L969473","8"
"L2564636","8"
"L152137","8"
"L5459557","8"
"L269172","8"
"L459816","8"
"L619767","8"
"L5212126","8"
"L3986980","8"
"L1083382","8"
"L981951","8"
"L3231275","8"
"L2167043","8"
"L955902","8"
"L404795","8"
"L1332422","8"
"L5713559","8"
"L482415","8"
"L1293783","8"
"L8477537","8"
"L1091152","8"
"L1173438","8"
"L878533","8"
"L288881","8"
"L464949","8"
"L582178","8"
"L4221572","8"
"L1103423","8"
"L828493","8"
"L635166","8"
"L3654161","8"
"L2648598","8"
"L1379085","8"
"L771621","8"
"L8265510","8"
"L3954192","8"
"L3077611","8"
"L304856","8"
"L502854","8"
"L6935568","8"
"L3718682","8"
"L1025768","8"
"L1176342","8"
"L3637922","8"
"L871368","8"
"L5792675","8"
"L365923","8"
"L2135265","8"
"L1065756","8"
"L732494","8"
"L3481644","8"
"L8916031","8"
"L11137983","8"
"L2792866","8"
"L194472","8"
"L129665","8"
"L8234792","8"
"L1280320","8"
"L1406276","8"
"L4670053","8"
"L513743","8"
"L144013","8"
"L1152491","8"
"L2289723","8"
"L6967126","8"
"L1308672","8"
"L3067523","8"
"L2121402","8"
"L9981361","8"
"L6079185","8"
"L3633675","8"
"L2176795","8"
"L5209908","8"
"L424398","8"
"L5292824","8"
"L841268","8"
"L3917616","8"
"L1018256","8"
"L8941987","8"
"L1053172","8"
"L1896560","8"
"L3263500","8"
"L4043917","8"
"L1672287","8"
"L10328062","8"
"L3268229","8"
"L1879713","8"
"L5494430","8"
"L8512268","8"
"L1268119","8"
"L2176791","8"
"L1146591","8"
"L783424","8"
"L559205","8"
"L2489236","8"
"L1586651","8"
"L2902527","8"
"L903076","8"
"L2284134","8"
"L11684073","8"
"L1836904","8"
"L340518","8"
"L8706915","8"
"L126643","8"
"L661266","8"
"L345837","8"
"L2164056","8"
"L345029","8"
"L2914314","8"
"L208593","8"
"L1130338","8"
"L10156806","8"
"L443209","8"
"L6466230","8"
"L504403","8"
"L3510468","8"
"L150879","8"
"L266022","8"
"L5243843","8"
"L717224","8"
"L1864000","8"
"L3237831","8"
"L2706995","8"
"L2736637","8"
"L780284","8"
"L4002670","8"
"L715915","8"
"L11496259","8"
"L2439198","8"
"L2498468","8"
"L1069194","8"
"L2740762","8"
"L11266712","8"
"L7969516","8"
"L5895169","8"
"L715912","8"
"L5262572","8"
"L4018014","8"
"L916381","8"
"L2176793","8"
"L2529556","8"
"L1027761","8"
"L1918109","8"
"L1025807","8"
"L3227233","8"
"L3985123","8"
"L9374223","8"
"L1025129","8"
"L2355914","8"
"L901971","8"
"L2396279","8"
"L5935438","8"
"L2857135","8"
"L6159373","8"
"L3251386","8"
"L129663","8"
"L8259179","8"
"L3636277","8"
"L160720","8"
"L247197","8"
"L1065489","8"
"L3455733","8"
"L1399129","8"
"L3280540","8"
"L1099000","8"
"L1025772","8"
"L1879717","8"
"L780291","8"
"L275178","8"
"L3268227","8"
"L2037095","8"
"L7051756","8"
"L208281","8"
"L279423","8"
"L511542","8"
"L4966280","8"
"L6942305","8"
"L780288","8"
"L1358551","8"
"L3903386","8"
"L3158881","8"
"L2884724","8"
"L2725782","8"
"L7541175","8"
"L907341","8"
"L1756418","8"
"L10880844","8"
"L1863351","8"
"L1174466","8"
"L1291093","8"
"L6955701","8"
"L4849238","8"
"L1539644","8"
"L1238543","8"
"L5137297","8"
"L11418683","8"
"L828154","8"
"L467982","8"
"L368661","8"
"L389606","8"
"L10019248","8"
"L253857","8"
"L790203","8"
"L697005","8"
"L8559080","8"
"L827703","8"
"L420537","8"
"L3341189","8"
"L4442380","8"
"L484238","8"
"L582754","8"
"L2290901","8"
"L2968872","8"
"L864592","8"
"L803681","8"
"L1365042","8"
"L720234","8"
"L298487","8"
"L8264381","8"
"L7830130","8"
"L1028649","8"
"L279302","8"
"L816657","8"
"L594831","8"
"L611277","8"
"L6317907","8"
"L461333","8"
"L4834302","8"
"L5389522","8"
"L178143","8"
"L109465","8"
"L507756","8"
"L1864927","8"
"L668827","8"
"L808386","8"
"L694875","8"
"L1791852","8"
"L109494","8"
"L302090","8"
"L553325","8"
"L1909077","8"
"L1004802","8"
"L379792","8"
"L1884681","8"
"L8202655","8"
"L1027305","8"
"L678891","8"
"L1050480","8"
"L3231143","8"
"L615495","8"
"L6792679","8"
"L3699729","8"
"L279253","8"
"L444754","8"
"L762572","8"
"L1498510","8"
"L1286510","8"
"L805682","8"
"L597019","8"
"L2700368","8"
"L526080","8"
"L486458","8"
"L350368","8"
"L454384","8"
"L3048663","8"
"L4083633","8"
"L4220247","8"
"L1011626","8"
"L7962460","8"
"L4751125","8"
"L7412854","8"
"L3076435","8"
"L627169","8"
"L2765236","8"
"L502385","8"
"L727161","8"
"L1659975","8"
"L998381","8"
"L2467054","8"
"L1575033","8"
"L3139962","8"
"L11312404","8"
"L764558","8"
"L1014322","8"
"L2850878","8"
"L5221341","8"
"L1251382","8"
"L1069923","8"
"L2361944","8"
"L1012070","8"
"L1012566","8"
"L3324518","8"
"L1611195","8"
"L716138","8"
"L389608","8"
"L803642","8"
"L1001240","8"
"L419667","8"
"L288287","8"
"L1858751","8"
"L217690","8"
"L485068","8"
"L1833748","8"
"L6213238","8"
"L1567618","8"
"L2415053","8"
"L697729","8"
"L3153000","8"
"L637918","8"
"L848303","8"
"L213054","8"
"L590796","8"
"L765273","8"
"L1248729","8"
"L2878109","8"
"L3278206","8"
"L5447293","8"
"L2317824","8"
"L4972400","8"
"L284760","8"
"L5908097","8"
"L812720","8"
"L359120","8"
"L1415714","8"
"L730351","8"
"L2610041","8"
"L1937331","8"
"L677049","8"
"L791371","8"
"L848605","8"
"L594012","8"
"L1314177","8"
"L1035385","8"
"L874672","8"
"L6660586","8"
"L1365876","8"
"L774817","8"
"L5100006","8"
"L1563214","8"
"L638260","8"
"L6980572","8"
"L452554","8"
"L499374","8"
"L3280368","8"
"L2599185","8"
"L1976257","8"
"L1167237","8"
"L563744","8"
"L7384463","8"
"L8051027","8"
"L1440369","8"
"L3235976","8"
"L5290811","8"
"L8418754","8"
"L8401985","8"
"L9516675","8"
"L1501855","8"
"L7427901","8"
"L990077","8"
"L1563584","8"
"L1432609","8"
"L7194495","8"
"L1001554","8"
"L651250","8"
"L3063658","8"
"L3408525","8"
"L10000991","8"
"L11416917","8"
"L2494075","8"
"L4048608","8"
"L7143153","8"
"L6345236","8"
"L2359567","8"
"L280388","8"
"L989047","8"
"L593834","8"
"L8390177","8"
"L508074","8"
"L7582751","8"
"L2307858","8"
"L4977180","8"
"L1041589","8"
"L502380","8"
"L3972709","8"
"L109468","8"
"L1608963","8"
"L1001522","8"
"L4951043","8"
"L4106578","8"
"L5835112","8"
"L5264903","8"
"L1003485","8"
"L5141312","8"
"L11231281","8"
"L997003","8"
"L1148142","8"
"L8280086","8"
"L1397399","8"
"L2042548","8"
"L287122","8"
"L1365886","8"
"L2438379","8"
"L762068","8"
"L3154333","8"
"L775682","8"
"L3452293","8"
"L11457112","8"
"L935606","8"
"L750493","8"
"L8140790","8"
"L607744","8"
"L1745916","8"
"L969109","8"
"L1351595","8"
"L1317790","8"
"L6563558","8"
"L470022","8"
"L299860","8"
"L247968","8"
"L487543","8"
"L589101","8"
"L810191","8"
"L601796","8"
"L10741302","8"
"L1807009","8"
"L1620042","8"
"L987857","8"
"L455456","8"
"L2753011","8"
"L8051562","8"
"L633245","8"
"L4353332","8"
"L502341","8"
"L332344","8"
"L389603","8"
"L615728","8"
"L3981091","8"
"L1028642","8"
"L1026132","8"
"L622485","8"
"L1874342","8"
"L1906848","8"
"L3334996","8"
"L1281411","8"
"L1339566","8"
"L481727","8"
"L5959248","8"
"L598333","8"
"L10250278","8"
"L2975685","8"
"L1284799","8"
"L911790","8"
"L3100148","8"
"L7450814","8"
"L5141376","8"
"L3305444","8"
"L807425","8"
"L1061321","8"
"L1047876","8"
"L1064863","8"
"L774477","8"
"L420894","8"
"L6165922","8"
"L3267660","8"
"L1287291","8"
"L594346","8"
"L4325922","8"
"L1315995","8"
"L791709","8"
"L1321876","8"
"L829774","8"
"L387571","8"
"L7962294","8"
"L694850","8"
"L688349","8"
"L1011743","8"
"L3338783","8"
"L210223","8"
"L247966","8"
"L500382","8"
"L1048752","8"
"L1282366","8"
"L6602456","8"
"L3819111","8"
"L1875481","8"
"L5379629","8"
"L4486783","8"
"L10299260","8"
"L1026994","8"
"L869837","8"
"L7039961","8"
"L444507","8"
"L604022","8"
"L1433536","8"
"L844248","8"
"L1787495","8"
"L1192283","8"
"L1012572","8"
"L7856331","8"
"L834176","8"
"L458821","8"
"L1079000","8"
"L2687161","8"
"L3507440","8"
"L1411671","8"
"L1131178","8"
"L590781","8"
"L2357378","8"
"L1421078","8"
"L1634021","8"
"L295710","8"
"L4075514","8"
"L585429","8"
"L8188033","8"
"L3201431","8"
"L1277599","8"
"L2526385","8"
"L509134","8"
"L11125060","8"
"L1801585","8"
"L1059758","8"
"L2198112","8"
"L5601713","8"
"L1002395","8"
"L1239780","8"
"L3269799","8"
"L4309025","8"
"L1028646","8"
"L1319375","8"
"L587039","8"
"L2135148","8"
"L2529687","8"
"L3682810","8"
"L242136","8"
"L816669","8"
"L7519152","8"
"L2521615","8"
"L4976475","8"
"L1092588","8"
"L5162517","8"
"L10440540","8"
"L1323077","8"
"L1328365","8"
"L3556393","8"
"L794465","8"
"L803630","8"
"L1071807","8"
"L2699039","8"
"L6337888","8"
"L300659","8"
"L752776","8"
"L2402250","8"
"L419668","8"
"L1292481","8"
"L668844","8"
"L860305","8"
"L1454669","8"
"L4197326","8"
"L2483068","8"
"L1485930","8"
"L1331696","8"
"L5559726","8"
"L632766","8"
"L3236720","8"
"L1153270","8"
"L3508357","8"
"L1022599","8"
"L1398193","8"
"L597127","8"
"L367436","8"
"L8032605","8"
"L2696055","8"
"L242189","8"
"L2760788","8"
"L4545133","8"
"L833683","8"
"L291975","8"
"L694970","8"
"L823954","8"
"L1405454","8"
"L2812849","8"
"L854608","8"
"L247936","8"
"L1526910","8"
"L7041817","8"
"L831814","8"
"L8370067","8"
"L4526055","8"
"L404826","8"
"L1573659","8"
"L1416804","8"
"L3168701","8"
"L1403116","8"
"L285885","8"
"L7524879","8"
"L8536059","8"
"L9857608","8"
"L7480732","8"
"L10431500","8"
"L2795644","8"
"L7488851","8"
"L8121084","8"
"L2951581","8"
"L7941886","8"
"L5767542","8"
"L11074343","8"
"L11019080","8"
"L2679299","8"
"L5002126","8"
"L11175524","8"
"L2928058","8"
"L4691264","8"
"L6283539","8"
"L9372182","8"
"L7881320","8"
"L3096120","8"
"L1128514","8"
"L3929855","8"
"L5150035","8"
"L3099525","8"
"L6312896","8"
"L8360282","8"
"L2853516","8"
"L6294892","8"
"L4018434","8"
"L10737694","8"
"L10469479","8"
"L7708266","8"
"L1800556","8"
"L9649143","8"
"L7731434","8"
"L3878610","8"
"L9264115","8"
"L11298117","8"
"L6421880","8"
"L3339553","8"
"L10296588","8"
"L5139944","8"
"L9435801","8"
"L5050954","8"
"L9706419","8"
"L8082292","8"
"L8117628","8"
"L6720784","8"
"L7477905","8"
"L2911101","8"
"L2015671","8"
"L7825018","8"
"L5204809","8"
"L3955251","8"
"L8192193","8"
"L6155087","8"
"L4034021","8"
"L3958493","8"
"L473741","8"
"L6990333","8"
"L2850702","8"
"L3112964","8"
"L4402171","8"
"L3962456","8"
"L3357124","8"
"L5512607","8"
"L5716671","8"
"L4178979","8"
"L2583669","8"
"L3350899","8"
"L2396666","8"
"L4890545","8"
"L4240208","8"
"L6924547","8"
"L5092825","8"
"L2583285","8"
"L2615858","8"
"L5705326","8"
"L4248207","8"
"L3350901","8"
"L5133949","8"
"L3357179","8"
"L5136720","8"
"L2575534","8"
"L3350902","8"
"L6147864","8"
"L9174587","8"
"L9214967","8"
"L5445402","8"
"L6375613","8"
