locality_id,percentage_of_regional_pool_present,number_of_checklists
L7213949,14.710674157303371,22
L7858360,20.632022471910112,16
L3444554,28.466292134831455,28
L2666166,20.522471910112358,317
L1882596,11.747191011235955,34
L3127160,16.8061797752809,525
L3353713,7.2359550561797752,66
L6240682,20.185393258426966,69
L3035057,10.794943820224722,89
L4941230,6.904494382022472,34
L4146516,19.182584269662925,47
L2265071,9.9859550561797761,192
L2747804,6.3426966292134832,1887
L4484480,8.213483146067416,131
L4240232,4.3230337078651688,127
L4486966,27.856741573033702,99
L3315869,28.988764044943821,45
L1880567,31.379213483146067,219
L2362886,28.662921348314608,1037
L3095643,10.207865168539326,151
L8561365,8.3876404494382015,22
L3035233,7.5646067415730327,41
L5752886,3.3483146067415732,57
L9003290,9.6601123595505616,71
L5502039,19.662921348314608,15
L2638857,15.660112359550562,489
L3148814,17.508426966292138,587
L8645166,19.558988764044948,20
L922556,16.042134831460675,53
L4890728,6.1769662921348312,34
L4387579,10.55056179775281,28
L3505742,12.94943820224719,24
L6832319,5.4803370786516847,59
L2620642,15.946629213483146,794
L2527880,5.6123595505617976,68
L7647485,9.77247191011236,20
L6200742,18.460674157303366,143
L5624678,6.1938202247191025,18
L6951149,14.382022471910112,16
L5294910,10.337078651685395,485
L3935253,4.6488764044943824,35
L2040822,3.3202247191011236,113
L2673119,11.859550561797754,162
L3868981,9.0758426966292127,124
L4041499,7.2303370786516856,28
L2527837,5.286516853932584,21
L3844302,4.6825842696629207,1265
L2616177,17.766853932584269,18
L3464334,22.0561797752809,17
L5788033,8.9915730337078656,21
L3313249,5.2724719101123592,53
L3237071,16.470198675496686,94
L2274758,11.854304635761588,24
L4611209,26.476821192052984,91
L4810686,15.529801324503314,41
L1898642,6.8112582781456954,16
L483337,7.5033112582781438,23
L5415587,17.162251655629138,68
L8814149,14.900662251655628,15
L5726502,13.907284768211921,15
L2761993,8.7317880794702,24
L678882,10.2682119205298,98
L2265183,14.268065268065268,40
L5455343,13.233100233100233,19
L2027358,17.132867132867133,107
L4134295,5.825174825174825,34
L5235406,13.086247086247086,17
L3824965,10.571428571428571,113
L6552773,6.4714285714285689,43
L954330,7.628571428571429,33
L3293272,11.010714285714288,2082
L6669105,6.8857142857142852,32
L2434912,3.1464285714285714,36
L5569789,16.200000000000003,22
L9263867,6.878571428571429,36
L6669089,5.4321428571428569,19
L2039267,5.3107142857142859,17
L3948272,14.410714285714286,73
L9951200,12.207142857142861,21
L3801922,9.3571428571428577,47
L5192267,13.003571428571426,82
L3936327,6.8321428571428573,60
L2318672,6.8428571428571425,29
L5569728,12.514285714285714,46
L4303573,5.9178571428571445,46
L6708882,4.0535714285714288,24
L4277016,8.42142857142857,56
L3891349,12.35357142857143,76
L4277721,10.060714285714287,65
L2039232,6.6107142857142867,22
L5524073,15.582142857142857,34
L3409787,17.096428571428572,309
L3498174,2.1142857142857148,23
L5260547,11.878571428571428,76
L3594231,4.4678571428571425,59
L5625170,2.5607142857142855,256
L3887194,13.374999999999998,111
L6782816,6.6392857142857142,34
L2894596,13.367857142857142,43
L4903659,8.1321428571428562,18
L4381794,12.625,76
L2394672,16.339285714285715,68
L7070978,10.282142857142857,16
L2709453,4.8107142857142859,34
L3277941,6.2892857142857146,16
L2670874,17.360714285714288,76
L2351417,7.174999999999998,32
L2275828,9.35357142857143,74
L4811579,14.182142857142855,20
L5286938,13.989285714285714,67
L8667286,6.9249999999999989,32
L4792634,6.3642857142857139,103
L4306614,8.8142857142857132,21
L3891375,13.092857142857145,19
L3949628,16.767857142857142,70
L3492490,10.989285714285716,137
L3970123,5.4678571428571425,17
L5602717,5.3,27
L5594364,14.928571428571429,44
L3435012,10.432142857142855,27
L2766461,6.7249999999999988,94
L5569845,15.146428571428572,61
L5612063,7.2178571428571416,126
L6669107,6.8464285714285724,35
L3188811,7.4821428571428568,109
L5186010,10.664285714285715,17
L6669086,6.0071428571428589,34
L10716102,6.7964285714285717,292
L5569795,19.575,50
L5248567,15.553571428571429,92
L5273648,9.3678571428571438,33
L3290632,16.260714285714286,453
L1902819,10.503571428571428,16
L4024101,9.3392857142857135,27
L2994951,14.900000000000004,30
L6669094,5.6678571428571427,21
L7127878,10.860714285714286,17
L4303505,4.8178571428571431,118
L4341223,6.7857142857142856,15
L1915685,14.253571428571426,176
L4277544,7.7071428571428591,50
L3891366,11.189285714285715,22
L4285691,11.546428571428569,98
L8667446,13.571428571428571,15
L5397704,13.171428571428569,28
L5797009,15.846428571428572,52
L10122900,7.4357142857142859,28
L2415532,9.3357142857142872,301
L4347392,5.992857142857142,82
L2329696,14.185714285714285,481
L6554703,13.310714285714287,41
L4509975,10.0,26
L2948967,6.0678571428571439,23
L5569884,13.707142857142859,28
L3188784,10.728571428571428,22
L2283093,11.003571428571428,84
L2076370,7.8214285714285712,79
L10100478,5.9928571428571429,21
L2270945,9.889285714285716,19
L4440424,9.9714285714285715,31
L3333565,6.6857142857142868,105
L7223754,9.5178571428571423,22
L4122701,5.1,27
L5929343,8.4035714285714285,46
L2025478,15.082142857142857,911
L6636353,11.785714285714286,15
L4203566,12.825000000000001,83
L8654390,4.4321428571428578,36
L2314029,8.4107142857142865,1214
L5569828,16.50357142857143,30
L2319930,8.7178571428571452,861
L5123401,12.139285714285712,45
L5839927,6.2928571428571427,17
L4627741,4.1428571428571432,33
L4820705,4.9464285714285721,27
L6081787,5.6607142857142856,22
L6669101,5.9821428571428585,22
L5164632,3.6678571428571436,139
L6488713,3.675,24
L5243085,14.642857142857142,15
L9031233,3.5392857142857141,105
L3983809,13.05,151
L6675201,13.085714285714285,77
L4356486,5.4071428571428566,32
L6669088,7.8178571428571431,31
L2425949,15.382142857142858,20
L3870142,9.825,33
L6755832,9.2499999999999982,23
L8606641,3.8464285714285724,21
L6687370,5.4285714285714288,19
L4277212,8.6392857142857125,47
L5569751,13.521428571428572,34
L3144302,3.3714285714285714,66
L4316893,7.6464285714285714,27
L9501625,11.925,43
L5269652,5.5857142857142845,18
L4959434,11.396428571428572,26
L7017360,6.7000000000000011,37
L5101158,6.696428571428573,25
L2570076,11.589285714285715,107
L6189366,8.4583333333333339,69
L5279408,7.3722222222222218,45
L4100590,10.358333333333333,28
L5447333,8.5361111111111132,55
L7701109,7.6166666666666663,45
L3122641,15.330555555555557,40
L5643592,9.9333333333333336,28
L5116144,18.499999999999996,17
L10163637,7.6194444444444445,89
L5182320,12.161111111111111,42
L1944566,21.488888888888887,257
L3584071,17.197222222222223,17
L3148022,7.9333333333333336,358
L5405522,19.555555555555557,33
L3333783,10.93888888888889,30
L7673320,5.425,52
L3384321,9.13888888888889,840
L7332071,7.4055555555555559,263
L4064321,19.969444444444449,159
L4004596,12.783333333333333,33
L4559023,10.83888888888889,21
L7673699,7.3055555555555545,86
L5897654,18.200000000000003,302
L5242995,9.0277777777777786,49
L3109939,13.269444444444444,45
L4830338,11.108333333333333,32
L2639081,23.058333333333334,613
L1838309,10.749999999999998,84
L4277786,12.541666666666666,62
L5049450,13.394444444444447,136
L3971818,13.286111111111113,181
L6844913,12.6,101
L1168475,12.588477366255145,214
L5119148,12.691358024691356,25
L3682279,11.168724279835391,26
L1494335,14.679012345679013,339
L7966937,13.987654320987655,39
L6548171,11.226337448559669,138
L5824445,11.135802469135802,197
L2398320,10.662551440329219,204
L3527640,12.691358024691356,89
L1762807,15.802469135802468,159
L992347,13.962962962962964,158
L5270689,11.020576131687243,199
L3565355,6.0823045267489713,23
L6529689,10.205761316872426,75
L6924822,6.4156378600823052,27
L7516823,14.913580246913581,165
L1319371,6.4197530864197532,39
L1257298,7.6213991769547329,66
L4427370,18.946502057613166,210
L5138958,7.6751412429378529,264
L6761999,15.14406779661017,16
L7142266,21.285211267605632,73
L4504205,10.179577464788732,25
L1122969,15.387323943661972,35
L6253213,20.429577464788732,23
L4799974,18.841549295774648,25
L4842465,21.116197183098596,65
L6374680,8.4507042253521121,15
L4046748,22.183098591549296,15
L4334686,20.257042253521128,122
L7817345,10.756666666666666,24
L2041719,19.486666666666668,68
L7504987,14.11,23
L2551190,14.783333333333333,82
L1121752,6.9466666666666663,81
L2531734,13.269999999999998,109
L5250883,4.8033333333333337,50
L2550378,13.519999999999998,122
L2531741,10.256666666666666,44
L4921232,9.5266666666666673,61
L4054128,9.0633333333333326,41
L2531561,7.28,58
L2041759,19.936666666666667,137
L2549008,7.82,17
L2548473,15.246666666666666,60
L2677953,9.663333333333334,94
L5988824,10.466666666666667,21
L2551524,25.976666666666663,119
L2531642,7.8833333333333337,19
L2548668,11.880000000000003,116
L2531540,6.833333333333333,68
L2552303,12.879999999999999,143
L3517468,12.250000000000004,189
L2548650,8.0,15
L2548508,16.543333333333333,27
L2549013,19.4,31
L2531535,12.813333333333333,29
L2552179,19.956666666666667,1672
L3131126,14.91,35
L2552167,10.916666666666666,48
L2041702,23.366666666666671,207
L5106384,6.82,30
L2547834,20.153333333333332,121
L2550534,15.02,88
L2552327,16.539999999999996,37
L2784053,14.436666666666664,177
L2550564,15.823333333333331,63
L2550563,20.933333333333334,108
L3963838,12.120000000000001,233
L2551218,15.023333333333333,44
L6658416,5.7866666666666671,23
L5996937,11.58,79
L2549000,21.856666666666662,160
L2552795,9.9733333333333327,88
L6708291,6.5099999999999989,77
L2531682,13.763333333333334,948
L2531791,9.2666666666666657,16
L2548312,15.636666666666667,96
L2081599,5.3966666666666647,219
L2548792,8.2766666666666673,119
L2531818,9.5466666666666651,36
L2552496,8.0933333333333337,84
L2551988,14.263333333333334,263
L5983629,9.4633333333333329,19
L3071610,4.74,27
L3309209,6.1833333333333336,16
L2551856,8.17,21
L2531799,10.59,134
L2551844,9.0,15
L2531645,7.0600000000000014,24
L4907164,9.6233333333333313,16
L2531687,12.036666666666667,26
L2187166,11.653333333333332,31
L2531457,9.3666666666666671,89
L2548326,6.96,66
L2551982,11.313333333333333,30
L1949646,7.6566666666666681,19
L2522780,14.393333333333333,178
L2040883,18.85,1269
L2547837,15.373333333333333,27
L2551546,11.496666666666666,63
L919153,16.15666666666667,1636
L2531797,8.01,50
L2531380,11.996666666666666,16
L2552631,14.6,23
L2041699,4.456666666666667,39
L2300526,19.433333333333334,376
L2998324,14.49,69
L2531455,9.7966666666666669,42
L2551842,7.2266666666666683,176
L2703564,12.959999999999999,20
L2550402,27.01,92
L2522755,11.603333333333332,24
L2552173,11.313333333333334,49
L6708301,4.5633333333333335,454
L2548843,13.466666666666667,321
L2552648,15.006666666666666,63
L2531497,6.7600000000000016,45
L2549214,10.29,21
L7641586,18.106666666666669,19
L4401992,11.333333333333334,15
L2547655,15.9,87
L4058615,11.860000000000001,38
L2551341,23.206666666666663,322
L2986893,7.3733333333333322,17
L2550735,14.443333333333337,237
L2531363,11.896666666666672,190
L8539513,5.9833333333333334,20
L2021960,21.053333333333335,212
L2547836,19.62,98
L2551367,13.610000000000001,28
L2548831,20.7,21
L2531733,10.346666666666668,380
L2531501,10.793333333333335,29
L2986737,22.486666666666665,17
L2552790,12.91666666666667,60
L1922139,20.56,345
L2551836,13.04,39
L2552635,11.423333333333336,30
L3088827,10.396666666666667,20
L2549194,11.863333333333335,215
L2549192,11.880000000000003,110
L2552325,11.383333333333335,66
L2040966,20.47,153
L2552785,11.003333333333334,44
L2551375,15.686666666666667,53
L2552176,5.5799999999999992,45
L4156999,16.466666666666665,204
L3927999,17.823333333333334,123
L4015140,5.629999999999999,33
L2551060,10.286666666666669,56
L2552484,15.360000000000003,138
L2550014,18.646666666666668,39
L5584501,6.8999999999999986,32
L4195163,9.4366666666666674,39
L2531743,8.5666666666666682,283
L2548502,11.786666666666667,109
L8120589,7.3066666666666666,26
L2551983,5.7866666666666671,437
L2548163,20.550000000000004,40
L3894119,9.836666666666666,66
L2548318,12.223333333333333,62
L3278397,3.2033333333333331,32
L2550010,8.1733333333333356,49
L4492627,10.11,67
L2552626,11.733333333333333,36
L2551200,16.093333333333334,44
L2531585,11.599999999999998,66
L2996510,7.6333333333333337,85
L2551835,9.3033333333333328,30
L2548660,10.793333333333335,60
L2531546,8.95,91
L2552773,17.073333333333338,97
L2531714,11.573333333333334,52
L2531730,11.193333333333333,33
L2531732,6.7866666666666671,394
L2531406,11.54,29
L2531671,11.99,112
L2991474,5.370000000000001,61
L2531429,5.56,194
L4484900,6.4366666666666674,181
L2531465,17.64,16
L2936560,5.0133333333333336,18
L3163291,14.863333333333333,89
L8968500,5.043333333333333,19
L12004255,12.073333333333334,23
L4740066,8.7733333333333352,45
L2531481,5.9966666666666661,159
L2552789,18.603333333333332,16
L2552796,18.183333333333334,44
L2531559,6.81,44
L5852381,5.47,16
L2395131,6.333333333333333,15
L2531751,9.3433333333333337,179
L2492613,13.18,357
L2551064,9.94,55
L4218628,8.2433333333333341,54
L2081605,14.653333333333331,228
L2041733,16.536666666666669,173
L2549203,12.376666666666669,103
L2548651,20.41,91
L2041660,19.93,1578
L7738010,9.7866666666666688,84
L5135740,14.756666666666666,29
L2548667,21.733333333333334,68
L2552004,9.6666666666666661,15
L2552316,11.12,23
L2552314,9.6733333333333338,33
L2797684,10.25,93
L8064559,16.569999999999997,244
L2531461,10.496666666666666,101
L2522191,14.326666666666666,63
L2531647,18.193333333333332,150
L2531684,7.16,449
L2552308,13.676666666666666,57
L2552158,9.1166666666666671,29
L2522797,17.51,307
L2396008,6.5266666666666655,16
L2550214,24.123333333333335,137
L2552781,10.893333333333333,47
L2519055,22.273333333333337,547
L3817878,10.969999999999999,185
L2552476,13.00333333333333,24
L2987136,6.8733333333333322,50
L2550718,15.230000000000002,19
L922048,23.22,1335
L2549802,10.326666666666664,28
L2552497,7.8933333333333335,71
L2040863,23.50333333333333,614
L6664441,9.53,34
L2850953,9.1233333333333313,26
L2040886,18.366666666666667,649
L2548350,16.61,151
L2552183,16.520000000000003,73
L2552630,15.6,42
L2531387,17.47,179
L2551051,14.870000000000003,128
L2071430,15.89,469
L1922162,14.010000000000003,310
L4484924,6.8766666666666678,413
L4819136,9.5666666666666664,45
L5504943,11.930000000000001,16
L1831827,16.076666666666668,212
L2552163,10.57,22
L2551991,12.086666666666668,36
L2531802,10.166666666666666,34
L3108128,10.746666666666666,18
L2551696,19.073333333333331,32
L1922157,13.950000000000003,222
L2531666,17.333333333333332,15
L8834841,9.9599999999999991,115
L2531800,10.49,75
L2552304,13.446666666666669,17
L3305557,4.2433333333333332,16
L1922143,12.7,236
L2552305,12.773333333333333,31
L2531580,9.2666666666666657,21
L2214686,26.303333333333335,819
L2550734,9.9966666666666661,24
L2549016,11.713333333333331,433
L1122069,7.13,116
L2531748,16.769999999999996,128
L6104859,11.916666666666666,20
L3148893,9.3066666666666666,18
L2547840,12.013333333333334,16
L2942598,8.88,16
L6139035,11.43,22
L2551203,9.5233333333333334,32
L6729539,12.743333333333332,127
L2599327,14.73,44
L2552306,9.3833333333333329,34
L6097955,6.0,15
L2552489,14.056666666666663,52
L1127415,13.526666666666669,165
L2531680,5.5966666666666667,49
L4886890,12.97,25
L2531709,6.9833333333333352,124
L11753878,13.803333333333333,67
L3186862,17.985074626865671,102
L6832391,4.5721393034825875,237
L5997184,12.7363184079602,56
L5506966,12.039800995024878,16
L5146116,3.0945273631840795,31
L2564461,21.154228855721392,64
L6946122,12.034825870646767,39
L8187154,11.044776119402988,25
L6066590,19.487562189054728,17
L7834120,12.089552238805968,16
L5745308,20.243781094527364,35
L4618487,29.53233830845771,16
L8920195,11.442786069651742,15
L5146091,3.2686567164179103,95
L5860821,24.616915422885572,23
L6066367,11.880597014925373,79
L6169473,12.950248756218905,37
L3185180,14.253731343283581,27
L3589193,17.507462686567166,164
L5608118,10.278606965174127,19
L5559298,14.427860696517413,15
L8491250,22.8407960199005,32
L5483065,12.681592039800993,26
L2243360,12.187116564417176,76
L6991889,12.5920245398773,20
L381421,14.411042944785276,50
L2811916,16.107361963190186,92
L3119075,11.831288343558285,17
L8438738,11.89080459770115,25
L937843,10.160919540229886,52
L5899186,9.9942528735632177,18
L1272707,13.655172413793103,59
L5073919,15.603448275862069,22
L10991068,14.705882352941176,15
L1793884,5.757352941176471,23
L1349275,19.19852941176471,177
L2190721,24.007352941176471,185
